currency,T_days,wknd_frac,moneyness,eff_time_frac,vol_weekday,vol_weekend,vol_cut_pct,vol_cut_points,elasticity,prem_weekday_pct_fwd,prem_weekend_pct_fwd,price_cut_pct,price_cut_firstorder_pct,price_gap_pct
BTC,1.0,1.0,at the money,0.6350265587539944,0.6645399187535261,0.5295622498780009,-20.311446320441075,-13.49776688755252,0.99989917911105,1.3875952809930814,1.1057749548828655,-20.309980148427808,-20.309398502367184,4.274519822054135
BTC,1.0,1.0,1 sd out,0.6350265587539944,0.6645399187535261,0.5295622498780009,-20.311446320441075,-13.49776688755252,2.904110808765534,0.2948572200382499,0.14122059352974642,-52.1054313978044,-58.98669080085385,16.785663909161343
BTC,1.0,1.0,2 sd out,0.6350265587539944,0.6645399187535261,0.5295622498780009,-20.311446320441075,-13.49776688755252,6.3586282342766065,0.030575457043077736,0.005579613772406945,-81.75133158419895,-129.1529360521503,46.24343658670638
BTC,3.0,0.0,at the money,1.0,0.6645399187535261,0.6645399187535261,0.0,0.0,0.9996975617293472,2.4031432375434756,2.4031432375434756,0.0,0.0,0.0
BTC,3.0,0.0,1 sd out,1.0,0.6645399187535261,0.6645399187535261,0.0,0.0,2.9037899760617547,0.5171521239304616,0.5171521239304616,0.0,0.0,0.0
BTC,3.0,0.0,2 sd out,1.0,0.6645399187535261,0.6645399187535261,0.0,0.0,6.358217176242227,0.05431113748460836,0.05431113748460836,0.0,0.0,0.0
BTC,3.0,0.2857142857142857,at the money,0.8957218739297127,0.6645399187535261,0.6289377519819107,-5.357415825131195,-3.560216677161543,0.9996975617293472,2.4031432375434756,2.2744327265623143,-5.355923399419627,-5.355795537553875,0.8232140669567789
BTC,3.0,0.2857142857142857,1 sd out,0.8957218739297127,0.6645399187535261,0.6289377519819107,-5.357415825131195,-3.560216677161543,2.9037899760617547,0.5171521239304616,0.4389320234836902,-15.125162757194676,-15.55681037061058,2.5468964272469474
BTC,3.0,0.2857142857142857,2 sd out,0.8957218739297127,0.6645399187535261,0.6289377519819107,-5.357415825131195,-3.560216677161543,6.358217176242227,0.05431113748460836,0.037753434272996475,-30.48675461143545,-34.06361331962109,5.820141510978427
BTC,3.0,0.5,at the money,0.8175132793769972,0.6645399187535261,0.600853343218124,-9.583559051630598,-6.3686575535402135,0.9996975617293472,2.4031432375434756,2.1728965482450127,-9.581063904198428,-9.580660616604323,1.596648053080263
BTC,3.0,0.5,1 sd out,0.8175132793769972,0.6645399187535261,0.600853343218124,-9.583559051630598,-6.3686575535402135,2.9037899760617547,0.5171521239304616,0.3805879916692678,-26.406955698698198,-27.82864270912082,5.227211252049346
BTC,3.0,0.5,2 sd out,0.8175132793769972,0.6645399187535261,0.600853343218124,-9.583559051630598,-6.3686575535402135,6.358217176242227,0.05431113748460836,0.027316420720233624,-49.703832426682226,-60.934349771609334,12.436058472605538
BTC,3.0,0.6666666666666666,at the money,0.756684372502663,0.6645399187535261,0.578067371104973,-13.0123932676233,-8.647254764855317,0.9996975617293472,2.4031432375434756,2.09051370672419,-13.009192541467485,-13.008457821906388,2.3247375567871487
BTC,3.0,0.6666666666666666,1 sd out,0.756684372502663,0.6645399187535261,0.578067371104973,-13.0123932676233,-8.647254764855317,2.9037899760617547,0.5171521239304616,0.3356230915100872,-35.10167009287649,-37.78525713509801,8.011613507893056
BTC,3.0,0.6666666666666666,2 sd out,0.756684372502663,0.6645399187535261,0.578067371104973,-13.0123932676233,-8.647254764855317,6.358217176242227,0.05431113748460836,0.02042445183078872,-62.39362168288787,-82.73562237822118,19.808333750390304
BTC,3.0,1.0,at the money,0.6350265587539944,0.6645399187535261,0.5295622498780009,-20.311446320441075,-13.49776688755252,0.9996975617293472,2.4031432375434756,1.915135786461769,-20.30704801352392,-20.305303361741462,4.273983698343886
BTC,3.0,1.0,1 sd out,0.6350265587539944,0.6645399187535261,0.5295622498780009,-20.311446320441075,-13.49776688755252,2.9037899760617547,0.5171521239304616,0.24770281322564758,-52.10252423541149,-58.9801742246132,16.784622914284377
BTC,3.0,1.0,2 sd out,0.6350265587539944,0.6645399187535261,0.5295622498780009,-20.311446320441075,-13.49776688755252,6.358217176242227,0.05431113748460836,0.009911831175844071,-81.74991054338889,-129.1445868689504,46.241765794911856
BTC,7.0,0.0,at the money,1.0,0.6645399187535261,0.6645399187535261,0.0,0.0,0.9992944245409248,3.6701219254965114,3.6701219254965114,0.0,0.0,0.0
BTC,7.0,0.0,1 sd out,1.0,0.6645399187535261,0.6645399187535261,0.0,0.0,2.9031483763536765,0.8023082878139742,0.8023082878139742,0.0,0.0,0.0
BTC,7.0,0.0,2 sd out,1.0,0.6645399187535261,0.6645399187535261,0.0,0.0,6.357395097117632,0.08559992440755684,0.08559992440755684,0.0,0.0,0.0
BTC,7.0,0.2857142857142857,at the money,0.8957218739297127,0.6645399187535261,0.6289377519819107,-5.357415825131195,-3.560216677161543,0.9992944245409248,3.6701219254965114,3.4736260200934623,-5.353933994344507,-5.353635764000921,0.8229179270978992
BTC,7.0,0.2857142857142857,1 sd out,0.8957218739297127,0.6645399187535261,0.6289377519819107,-5.357415825131195,-3.560216677161543,2.9031483763536765,0.8023082878139742,0.6809808412861024,-15.122297547050046,-15.553373054181122,2.546407436440856
BTC,7.0,0.2857142857142857,2 sd out,0.8957218739297127,0.6645399187535261,0.6289377519819107,-5.357415825131195,-3.560216677161543,6.357395097117632,0.08559992440755684,0.059505860899974894,-30.483745970783048,-34.059209099909474,5.81949416679437
BTC,7.0,0.5,at the money,0.8175132793769972,0.6645399187535261,0.600853343218124,-9.583559051630598,-6.3686575535402135,0.9992944245409248,3.6701219254965114,3.318607270995294,-9.577737787380524,-9.576797127553167,1.596125815722793
BTC,7.0,0.5,1 sd out,0.8175132793769972,0.6645399187535261,0.600853343218124,-9.583559051630598,-6.3686575535402135,2.9031483763536765,0.8023082878139742,0.590478233908634,-26.40257580817311,-27.822493900430946,5.226318131792418
BTC,7.0,0.5,2 sd out,0.8175132793769972,0.6645399187535261,0.600853343218124,-9.583559051630598,-6.3686575535402135,6.357395097117632,0.08559992440755684,0.04305676781601545,-49.699993178715516,-60.926471327773655,12.43483359560884
BTC,7.0,0.6666666666666666,at the money,0.756684372502663,0.6645399187535261,0.578067371104973,-13.0123932676233,-8.647254764855317,0.9992944245409248,3.6701219254965114,3.1928252929890713,-13.004925781665122,-13.00321204226983,2.324036232369542
BTC,7.0,0.6666666666666666,1 sd out,0.756684372502663,0.6645399187535261,0.578067371104973,-13.0123932676233,-8.647254764855317,2.9031483763536765,0.8023082878139742,0.5207262521581019,-35.0964884611987,-37.776908387376096,8.010373116800906
BTC,7.0,0.6666666666666666,2 sd out,0.756684372502663,0.6645399187535261,0.578067371104973,-13.0123932676233,-8.647254764855317,6.357395097117632,0.08559992440755684,0.03219432857240155,-62.389769856432956,-82.72492516135486,19.806567757119954
BTC,7.0,1.0,at the money,0.6350265587539944,0.6645399187535261,0.5295622498780009,-20.311446320441075,-13.49776688755252,0.9992944245409248,3.6701219254965114,2.925043699081553,-20.30118458024144,-20.297115062379046,4.272911617341446
BTC,7.0,1.0,1 sd out,0.6350265587539944,0.6645399187535261,0.5295622498780009,-20.311446320441075,-13.49776688755252,2.9031483763536765,0.8023082878139742,0.38433206720129287,-52.09670982603568,-58.96714240658336,16.78254105492154
BTC,7.0,1.0,2 sd out,0.6350265587539944,0.6645399187535261,0.5295622498780009,-20.311446320441075,-13.49776688755252,6.357395097117632,0.08559992440755684,0.015624495807012133,-81.74706821863408,-129.12788925294004,46.23842432780512
BTC,30.0,0.0,at the money,1.0,0.6645399187535261,0.6645399187535261,0.0,0.0,0.996978909404547,7.589076250529314,7.589076250529314,0.0,0.0,0.0
BTC,30.0,0.0,1 sd out,1.0,0.6645399187535261,0.6645399187535261,0.0,0.0,2.89946087813658,1.7409278803014043,1.7409278803014043,0.0,0.0,0.0
BTC,30.0,0.0,2 sd out,1.0,0.6645399187535261,0.6645399187535261,0.0,0.0,6.35266909828977,0.19501609856102836,0.19501609856102836,0.0,0.0,0.0
BTC,30.0,0.2857142857142857,at the money,0.8957218739297127,0.6645399187535261,0.6289377519819107,-5.357415825131195,-3.560216677161543,0.996978909404547,7.589076250529314,7.183629403337993,-5.342505909899664,-5.341230586565961,0.8212167868426379
BTC,30.0,0.2857142857142857,1 sd out,0.8957218739297127,0.6645399187535261,0.6289377519819107,-5.357415825131195,-3.560216677161543,2.89946087813658,1.7409278803014043,1.4779463135328519,-15.105827745318368,-15.533617592877706,2.5435968777250295
BTC,30.0,0.2857142857142857,2 sd out,0.8957218739297127,0.6645399187535261,0.6289377519819107,-5.357415825131195,-3.560216677161543,6.35266909828977,0.19501609856102836,0.13560162237090806,-30.466446938752156,-34.03388995899954,5.8157726221132355
BTC,30.0,0.5,at the money,0.8175132793769972,0.6645399187535261,0.600853343218124,-9.583559051630598,-6.3686575535402135,0.996978909404547,7.589076250529314,6.863664594476604,-9.55862916783996,-9.554606251508748,1.5931256340167677
BTC,30.0,0.5,1 sd out,0.8175132793769972,0.6645399187535261,0.600853343218124,-9.583559051630598,-6.3686575535402135,2.89946087813658,1.7409278803014043,1.2817164305573059,-26.37739649873353,-27.78715454351462,5.221184565503245
BTC,30.0,0.5,2 sd out,0.8175132793769972,0.6645399187535261,0.600853343218124,-9.583559051630598,-6.3686575535402135,6.35266909828977,0.19501609856102836,0.0981361657591908,-49.67791557552873,-60.8811794389289,12.427791769102136
