friday,expiry_ms,K,S_in,prem_in,prem_out,sigma_in,vega_usd,wknd_frac,T_days,settled,stopped,gross,fees_opt,spread_cost,perp_fees,net,gross_per_vega,net_per_vega,f_iv,f_wd_vol,f_iv_premium,f_friday_move_abs,f_wknd_frac,f_T_days
2025-04-25,1745755200000,94800.0,94982.0,1549.41712721,719.34335352,0.28757899218599103,5339.673211465479,0.8181818181818182,1.8333333333333333,False,False,768.5959635369876,89.33495681419001,16.019019634396436,20.68800501776056,642.5539820706406,0.14394063702000326,0.12033582517576782,0.28757899218599103,0.4687843289614357,0.6134569234067733,1.2228977614843206,0.8181818181818182,1.8333333333333333
2025-05-02,1746360000000,97600.0,97656.5,1309.50572405,921.36479748,0.23713759251673658,5514.717067408184,0.8181818181818182,1.8333333333333333,False,False,386.4941544755508,88.36359240326499,16.544151202224555,27.252697837468396,254.33371303259284,0.07008413119862845,0.0461190864234355,0.23713759251673658,0.3434847115271293,0.6903876200557091,1.1848144809507577,0.8181818181818182,1.8333333333333333
2025-05-09,1746964800000,102400.0,102589.0,1774.76056114,1052.9728313599999,0.305172587526897,5769.910082436734,0.8181818181818182,1.8333333333333333,False,False,719.8709875441232,98.46037453595099,17.309730247310203,22.00244020973772,582.0984425511242,0.12476294730057717,0.10088518438493478,0.305172587526897,0.38901677236187276,0.7844715426383162,0.5187929095070043,0.8181818181818182,1.8333333333333333
2025-05-16,1747569600000,104400.0,104442.5,1189.38106484,1134.51585297,0.20141299211378713,5899.926482384043,0.8181818181818182,1.8333333333333333,False,False,162.56007562162517,85.73282597789199,17.699779447152128,36.73017628897179,22.397293907609267,0.02755289851610793,0.0037961988127280808,0.20141299211378713,0.40124872456286265,0.5019654388514629,0.637399909424663,0.8181818181818182,1.8333333333333333
2025-05-23,1748174400000,108800.0,108872.5,1885.2420942899998,1861.6801985700001,0.30628887307155694,6149.031890658494,0.8181818181818182,1.8333333333333333,False,False,163.13461464455145,111.50093381491399,18.447095671975482,43.98041047564405,-10.793825317982076,0.026530129871725466,-0.001755369871211739,0.30628887307155694,0.4916054143673894,0.6230380384758321,2.3438025572832366,0.8181818181818182,1.8333333333333333
2025-05-30,1748779200000,105200.0,105357.5,1565.99181858,1389.6161838500002,0.26227404508395546,5930.456140851319,0.8181818181818182,1.8333333333333333,False,False,280.27210824692816,98.52174917686,17.79136842255396,41.83341078117848,122.12557986633573,0.047259789397362445,0.02059294883324178,0.26227404508395546,0.3477079891922029,0.7542939858623092,0.3278021645349294,0.8181818181818182,1.8333333333333333
2025-06-06,1749384000000,104800.0,104995.0,1474.74318522,859.84550595,0.24730800704399217,5895.4236949291335,0.8181818181818182,1.8333333333333333,False,False,526.3465636572132,96.418512945321,17.6862710847874,28.630736931957653,383.61104269514715,0.08928053196752303,0.06506929146163062,0.24730800704399217,0.3340424873856314,0.7403489567436083,3.541790963822744,0.8181818181818182,1.8333333333333333
2025-06-13,1749988800000,105600.0,105401.5,1743.1022843599999,1046.1599425,0.2910747689761482,5938.591083311219,0.8181818181818182,1.8333333333333333,False,False,539.2254190852454,107.99638640816298,17.81577324993366,34.45950464339655,378.9537547837523,0.09080022711120665,0.06381206408514939,0.2910747689761482,0.3804108402681168,0.7651589759403182,0.6599147172442033,0.8181818181818182,1.8333333333333333
2025-06-20,1750593600000,104000.0,104122.0,1398.15604116,973.09862248,0.237106258842962,5867.533091536855,0.8181818181818182,1.8333333333333333,False,False,445.559662000254,94.27806049990801,17.602599274610565,31.10299046473831,302.5760117609971,0.07593645490349517,0.051567840699087535,0.237106258842962,0.3461564018535143,0.6849685794437512,0.4303255173468967,0.8181818181818182,1.8333333333333333
2025-06-27,1751198400000,107200.0,107241.0,1182.9761652900002,700.58984783,0.19510517230417113,6058.477833946012,0.8181818181818182,1.8333333333333333,False,False,451.22748362843686,77.791276341856,18.175433501838036,19.37749312491239,335.8832806598304,0.07447868854123431,0.05544020954865204,0.19510517230417113,0.36093699596221307,0.5405518815937531,0.2734961219652554,0.8181818181818182,1.8333333333333333
