entry_ts,exit_ts,bucket,instrument,cp,strike,expiry,T_days,wknd_frac,abs_delta,log_moneyness,index_in,index_out,index_move_pct,iv_in,iv_out,iv_change,premium_in,premium_out,option_pnl,hedge_pnl,vega_usd,gamma_per_vega,volga_per_vega,vanna_per_vega,perp_fees,option_fees,half_spread_volpts,spread_cost,total_cost,term_gamma,term_theta,term_vega,term_volga,term_vanna,gross_usd,net_usd,gross_per_vega,net_per_vega,cost_per_vega
2021-06-11 11:57:19.302000+00:00,2021-06-13 00:00:00+00:00,deep OTM,ETH-18JUN21-3100-C,C,3100,2021-06-18 08:00:00+00:00,6.83333,0.292603,0.0641454,0.229195,2465.04,2381,-3.40935,1.0515,1.1752,0.1237,9.37855,4.75066,4.62789,-7.42034,42.3134,50.7985,2.40856,11.5725,0.275724,1.33334,0.619146,0.523963,2.13303,-0.0295233,0.115552,-0.1237,-0.0184275,0.0488057,-2.79245,-4.92548,-0.0659945,-0.116405,0.0504103
2021-06-11 12:07:37.195000+00:00,2021-06-13 00:00:00+00:00,deep OTM,ETH-25JUN21-3520-C,C,3520,2021-06-25 08:00:00+00:00,13.8333,0.289267,0.0546099,0.359005,2458.27,2404.08,-2.20418,1.0806,1.1673,0.0867001,11.0914,9.39905,1.69233,-5.39812,52.9677,24.4175,2.68484,8.61216,0.190834,1.4587,0.619146,0.655895,2.30543,-0.00593149,0.0583801,-0.0867001,-0.0100909,0.016458,-3.70579,-6.01122,-0.0699632,-0.113488,0.0435253
2021-06-11 12:07:44.046000+00:00,2021-06-13 00:00:00+00:00,OTM,ETH-18JUN21-2700-C,C,2700,2021-06-18 08:00:00+00:00,6.83333,0.292913,0.270033,0.0963737,2451.94,2394.95,-2.32398,1.0313,1.0356,0.0043,53.3132,28.6927,24.6206,-28.3108,110.955,51.7935,0.447468,5.34004,0.993232,1.45407,0.501122,1.11204,3.55934,-0.0139865,0.112786,-0.0043,-4.13685e-06,0.000533636,-3.69026,-7.2496,-0.0332591,-0.0653382,0.0320791
2021-06-11 12:07:59.307000+00:00,2021-06-13 00:00:00+00:00,OTM,ETH-25JUN21-2720-C,C,2720,2021-06-25 08:00:00+00:00,13.8333,0.289273,0.347897,0.101652,2457.09,2379.18,-3.17091,1.0574,1.0582,0.000800018,105.996,71.9293,34.0666,-34.799,176.795,24.9532,0.220594,2.89886,0.973593,1.45088,0.501122,1.77192,4.1964,-0.0125449,0.0571169,-0.000800018,-7.05932e-08,7.35379e-05,-0.732428,-4.92882,-0.0041428,-0.0278787,0.0237359
2021-06-11 12:10:52.732000+00:00,2021-06-13 00:00:00+00:00,deep OTM,ETH-25JUN21-3200-C,C,3200,2021-06-25 08:00:00+00:00,13.8333,0.289315,0.119039,0.263059,2459.83,2386.32,-2.98836,1.054,1.0911,0.0371,27.1292,17.6055,9.52376,-12.089,95.2949,25.0337,1.54939,6.74796,0.371643,1.45384,0.619146,1.18003,3.00552,-0.0111779,0.0568568,-0.0371,-0.0010663,0.00748132,-2.56527,-5.57079,-0.0269193,-0.0584584,0.0315391
2021-06-11 12:23:18.105000+00:00,2021-06-13 00:00:00+00:00,ATM,ETH-25JUN21-2560-C,C,2560,2021-06-25 08:00:00+00:00,13.8333,0.289495,0.461811,0.0407636,2457.74,2373.32,-3.43519,1.0553,1.0798,0.0245,158.151,115.627,42.524,-45.8826,190.009,25.0029,0.0273075,1.4658,1.13592,1.44932,0.50583,1.92225,4.50748,-0.0147524,0.0565978,-0.0245,-8.1957e-06,0.00123365,-3.35863,-7.86611,-0.0176761,-0.0413986,0.0237224
2021-06-11 11:33:18.261000+00:00,2021-06-13 00:00:00+00:00,deep OTM,ETH-25JUN21-1920-P,P,1920,2021-06-25 08:00:00+00:00,13.8333,0.28877,0.131729,-0.248734,2462.21,2385.31,-3.12327,1.2858,1.2643,-0.0215,45.6665,46.7402,-1.07372,9.63733,102.265,20.5207,0.75574,-3.46968,0.490903,1.45426,0.619146,1.26634,3.2115,-0.0100088,0.0705736,0.0215,-0.000174671,0.0023299,8.56361,5.35211,0.0837391,0.0523355,0.0314036
2021-06-11 11:32:59.796000+00:00,2021-06-13 00:00:00+00:00,ATM,ETH-18JUN21-2600-C,C,2600,2021-06-18 08:00:00+00:00,6.83333,0.291882,0.368465,0.0576853,2454.26,2387.09,-2.73709,1.0349,1.0343,-0.000599976,81.4232,45.7204,35.7028,-41.593,126.591,51.6133,0.155516,3.37693,1.26925,1.4524,0.50583,1.28067,4.00232,-0.0193335,0.115007,0.000599976,-2.79906e-08,-5.54556e-05,-5.89015,-9.89247,-0.0465291,-0.0781454,0.0316163
2021-06-11 12:27:31.493000+00:00,2021-06-13 00:00:00+00:00,deep OTM,ETH-18JUN21-1800-P,P,1800,2021-06-18 08:00:00+00:00,6.83333,0.293504,0.0509151,-0.309532,2453.02,2375.22,-3.17164,1.4756,1.5442,0.0686,11.4826,11.6517,-0.169108,3.29116,35.2355,36.1986,1.58591,-7.09326,0.249254,1.44847,0.619146,0.436318,2.13404,-0.0182066,0.159892,-0.0686,-0.00373161,-0.0154331,3.12205,0.988006,0.0886053,0.0280401,0.0605652
2021-06-11 11:32:28.437000+00:00,2021-06-13 00:00:00+00:00,ATM,ETH-18JUN21-2500-P,P,2500,2021-06-18 08:00:00+00:00,6.83333,0.291866,0.515234,0.01617,2459.9,2380.62,-3.22273,1.063,1.1125,0.0495,164.708,199.06,-34.352,42.0474,134.176,50.2489,0.00665207,1.26437,1.5361,1.45216,0.50583,1.35741,4.34566,-0.0260943,0.118158,-0.0495,-8.14961e-06,0.00201699,7.69544,3.34978,0.0573531,0.0249655,0.0323877
2021-06-11 12:30:13.725000+00:00,2021-06-13 00:00:00+00:00,OTM,ETH-25JUN21-2880-C,C,2880,2021-06-25 08:00:00+00:00,13.8333,0.289596,0.249,0.156328,2463.2,2411.06,-2.11703,1.0328,1.0713,0.0385,66.7681,51.7243,15.0438,-28.1058,152.128,25.5476,0.57553,4.36696,0.757648,1.46228,0.501122,1.5247,3.74462,-0.00572498,0.0552115,-0.0385,-0.000426539,0.00355932,-13.062,-16.8066,-0.0858618,-0.110477,0.0246149
2021-06-11 11:28:28.378000+00:00,2021-06-13 00:00:00+00:00,OTM,ETH-18JUN21-2100-P,P,2100,2021-06-18 08:00:00+00:00,6.83333,0.291748,0.156019,-0.157958,2459.34,2362.93,-3.92037,1.2452,1.2458,0.000600052,36.9087,41.4528,-4.54406,11.8887,80.4225,42.8964,0.684451,-4.94155,0.70302,1.44668,0.501122,0.80603,2.95573,-0.0329643,0.138663,-0.000600052,-1.23222e-07,-0.000116246,7.34459,4.38886,0.0913251,0.0545725,0.0367525
2021-06-11 11:18:03.813000+00:00,2021-06-13 00:00:00+00:00,OTM,ETH-18JUN21-2200-P,P,2200,2021-06-18 08:00:00+00:00,6.83333,0.291441,0.215087,-0.11524,2468.71,2379.77,-3.60302,1.188,1.1897,0.00169998,53.21,60.4395,-7.22948,16.4025,98.6169,44.9618,0.417514,-3.86144,0.915475,1.45454,0.501122,0.988382,3.3584,-0.0291842,0.132922,-0.00169998,-6.03294e-07,-0.000236516,9.17305,5.81465,0.093017,0.058962,0.034055
2021-06-11 11:15:11.968000+00:00,2021-06-13 00:00:00+00:00,ATM,ETH-18JUN21-2400-P,P,2400,2021-06-18 08:00:00+00:00,6.83333,0.291356,0.397659,-0.0274653,2466.83,2368.74,-3.97641,1.0808,1.0556,-0.0252,112.479,137.564,-25.0851,34.0534,130.19,49.4214,0.0268563,-0.755897,1.32512,1.45067,0.50583,1.31708,4.09287,-0.0390721,0.121085,0.0252,-8.52745e-06,0.000757452,8.96828,4.87541,0.068886,0.0374484,0.0314376
2021-06-11 12:44:51.519000+00:00,2021-06-13 00:00:00+00:00,deep OTM,ETH-18JUN21-2000-P,P,2000,2021-06-18 08:00:00+00:00,6.83333,0.294023,0.10778,-0.203657,2451.75,2388.18,-2.59296,1.2974,1.3386,0.0412,24.4844,24.3939,0.0905405,5.32809,62.3479,41.1705,1.00839,-5.96265,0.560555,1.45198,0.619146,0.772049,2.78458,-0.0138404,0.13944,-0.0412,-0.000855838,-0.00636989,5.41863,2.63404,0.0869096,0.0422475,0.0446621
2021-06-11 12:45:57.605000+00:00,2021-06-13 00:00:00+00:00,OTM,ETH-18JUN21-2300-P,P,2300,2021-06-18 08:00:00+00:00,6.83333,0.294056,0.312368,-0.0634505,2450.67,2379.2,-2.91634,1.1277,1.1405,0.0128001,82.8893,92.8273,-9.93799,23.2852,118.734,47.366,0.144673,-2.16507,1.26266,1.44896,0.501122,1.19,3.90162,-0.0201424,0.121138,-0.0128001,-1.18517e-05,-0.000808205,13.3472,9.4456,0.112413,0.0795528,0.0328602
2021-06-11 12:47:24.500000+00:00,2021-06-13 00:00:00+00:00,ATM,ETH-18JUN21-2600-P,P,2600,2021-06-18 08:00:00+00:00,6.83333,0.2941,0.635224,0.0583424,2452.65,2387.79,-2.6446,1.0278,1.1055,0.0777,227.285,264.993,-37.7085,58.2483,126.164,51.9699,0.162646,3.45004,1.62361,1.45213,0.50583,1.27636,4.3521,-0.0181736,0.110331,-0.0777,-0.000490972,0.00708933,20.5398,16.1877,0.162802,0.128307,0.0344954
2021-06-11 12:49:16.486000+00:00,2021-06-13 00:00:00+00:00,deep OTM,ETH-18JUN21-3000-C,C,3000,2021-06-18 08:00:00+00:00,6.83333,0.294156,0.096721,0.197522,2462.29,2374.02,-3.58467,1.0545,1.1592,0.1047,15.362,7.33875,8.02321,-11.1915,57.9723,50.654,1.77232,9.98816,0.393436,1.45089,0.619146,0.717866,2.56219,-0.0325448,0.113098,-0.1047,-0.00971418,0.037487,-3.16833,-5.73052,-0.0546525,-0.0988494,0.0441969
2021-06-11 10:47:05.475000+00:00,2021-06-13 00:00:00+00:00,OTM,ETH-25JUN21-2240-P,P,2240,2021-06-25 08:00:00+00:00,13.8333,0.288102,0.288821,-0.101041,2478.16,2395.95,-3.31736,1.1702,1.147,-0.0232,115.452,126.429,-10.9762,27.037,164.771,22.5479,0.157017,-1.4469,0.948092,1.46223,0.501122,1.65141,4.06174,-0.0124068,0.0655861,0.0232,-4.22565e-05,0.00111357,16.0607,11.999,0.0974729,0.0728221,0.0246507
2021-06-11 13:19:16.208000+00:00,2021-06-13 00:00:00+00:00,deep OTM,ETH-25JUN21-3680-C,C,3680,2021-06-25 08:00:00+00:00,13.8333,0.290312,0.046554,0.397238,2473.6,2405.73,-2.74395,1.1421,1.1811,0.039,9.85745,6.10868,3.74876,-4.8846,47.2067,23.1027,2.78401,8.53542,0.139925,1.4638,0.619146,0.584557,2.18828,-0.00869727,0.0596486,-0.039,-0.00211724,0.00913409,-1.13583,-3.32411,-0.0240609,-0.0704162,0.0463553
2021-06-11 10:40:32.221000+00:00,2021-06-13 00:00:00+00:00,ATM,ETH-25JUN21-2400-C,C,2400,2021-06-25 08:00:00+00:00,13.8333,0.288008,0.604549,-0.0339997,2483,2373.09,-4.42679,1.1134,1.0924,-0.021,254.788,177.707,77.0807,-77.0025,186.178,23.6982,0.0115492,-0.223667,1.42596,1.45683,0.50583,1.88349,4.76628,-0.02322,0.0625858,0.021,-2.54659e-06,0.000207926,0.0782721,-4.688,0.000420416,-0.0251803,0.0256007
2021-06-11 13:34:59.221000+00:00,2021-06-13 00:00:00+00:00,deep OTM,ETH-25JUN21-1600-P,P,1600,2021-06-25 08:00:00+00:00,13.8333,0.290542,0.0508673,-0.437861,2479.02,2395.27,-3.37849,1.5136,1.5202,0.00660004,17.6182,18.0704,-0.45226,4.77104,50.7262,17.4323,1.44449,-4.5429,0.203543,1.46229,0.619146,0.628139,2.29397,-0.00994878,0.0784539,-0.00660004,-3.14614e-05,-0.00101298,4.31878,2.02481,0.085139,0.0399164,0.0452226
2021-06-11 10:09:18.031000+00:00,2021-06-13 00:00:00+00:00,deep OTM,ETH-18JUN21-2900-C,C,2900,2021-06-18 08:00:00+00:00,6.83333,0.289427,0.141703,0.161215,2468.22,2371.64,-3.91293,1.0249,1.1253,0.1004,23.2799,10.9566,12.3232,-15.7093,75.2342,52.1169,1.28472,8.69791,0.550491,1.45196,0.619146,0.931619,2.93407,-0.0398982,0.118254,-0.1004,-0.0064751,0.0341705,-3.38607,-6.32014,-0.0450071,-0.0840062,0.0389991
2021-06-11 09:46:35.992000+00:00,2021-06-13 00:00:00+00:00,deep OTM,ETH-25JUN21-3840-C,C,3840,2021-06-25 08:00:00+00:00,13.8333,0.287233,0.0353317,0.443559,2464.31,2384.65,-3.23278,1.1809,1.244,0.0631001,7.20325,4.66087,2.54238,-3.64211,36.9001,22.3436,3.14112,8.89249,0.12682,1.3219,0.619146,0.456931,1.90565,-0.0116755,0.0679788,-0.0631001,-0.00625337,0.0181397,-1.09973,-3.00538,-0.0298029,-0.0814465,0.0516436
2021-06-11 08:43:24.043000+00:00,2021-06-13 00:00:00+00:00,ATM,ETH-18JUN21-2500-C,C,2500,2021-06-18 08:00:00+00:00,6.83333,0.28695,0.471061,0.0226042,2444.12,2403.69,-1.65422,1.1005,1.0596,-0.0409,122.088,82.8795,39.2083,-50.5482,133.042,48.5367,0.0153264,1.49694,1.59669,1.45434,0.50583,1.34593,4.39696,-0.00664088,0.13178,0.0409,-1.28191e-05,-0.00101279,-11.3399,-15.7369,-0.0852357,-0.118285,0.0330496
2021-06-18 12:00:01.756000+00:00,2021-06-20 00:00:00+00:00,ATM,ETH-25JUN21-2240-P,P,2240,2021-06-25 08:00:00+00:00,6.83333,0.292684,0.378222,-0.032613,2314.26,2185.72,-5.55428,0.9806,0.9259,-0.0547,88.2421,128.256,-40.0134,54.5483,120.393,54.4714,0.0556616,-1.31162,1.43483,1.34999,0.50583,1.21797,4.0028,-0.0840223,0.107625,0.0547,-8.32723e-05,0.00398495,14.5349,10.5321,0.120729,0.087481,0.0332476
2021-06-18 11:59:17.203000+00:00,2021-06-20 00:00:00+00:00,deep OTM,ETH-25JUN21-2880-C,C,2880,2021-06-25 08:00:00+00:00,6.83333,0.292662,0.0630543,0.218982,2313.61,2221.81,-3.96785,1.0014,1.033,0.0316,8.24109,2.1677,6.07339,-7.34141,39.1973,53.34,2.54598,12.1642,0.238357,0.965045,0.619146,0.485377,1.68878,-0.0419887,0.109946,-0.0316,-0.00127116,0.0152519,-1.26802,-2.9568,-0.0323497,-0.0754338,0.043084
2021-06-18 12:02:19.534000+00:00,2021-06-20 00:00:00+00:00,ATM,ETH-25JUN21-2400-C,C,2400,2021-06-25 08:00:00+00:00,6.83333,0.292752,0.406611,0.0384846,2309.39,2145.08,-7.11483,0.9366,0.9615,0.0249,80.3735,23.4,56.9736,-50.0452,122.591,57.0304,0.0919043,2.84336,1.32491,1.33634,0.50583,1.24021,3.90146,-0.144346,0.102687,-0.0249,-2.84907e-05,0.00503727,6.92837,3.02691,0.056516,0.0246911,0.031825
2021-06-18 11:57:08.988000+00:00,2021-06-20 00:00:00+00:00,deep OTM,ETH-25JUN21-2720-C,C,2720,2021-06-25 08:00:00+00:00,6.83333,0.292598,0.123016,0.162954,2310.99,2221.81,-3.85919,0.9709,0.9895,0.0186,17.6606,5.48353,12.177,-15.3956,64.3532,55.0156,1.54523,9.73372,0.473185,1.35984,0.619146,0.79688,2.62991,-0.0409683,0.106703,-0.0186,-0.000267294,0.00698696,-3.21861,-5.84851,-0.0500147,-0.0908815,0.0408668
2021-06-18 11:56:54.187000+00:00,2021-06-20 00:00:00+00:00,OTM,ETH-2JUL21-2700-C,C,2700,2021-07-02 08:00:00+00:00,13.8333,0.289112,0.214615,0.157391,2306.8,2157.74,-6.46192,0.9187,0.8879,-0.0308,46.3807,15.27,31.1107,-30.3819,131.073,28.7205,0.834246,5.42036,0.705636,1.33936,0.501122,1.31367,3.35867,-0.0599632,0.0498805,0.0308,-0.0003957,-0.010788,0.728877,-2.62979,0.00556083,-0.0200635,0.0256244
2021-06-18 12:03:20.890000+00:00,2021-06-20 00:00:00+00:00,OTM,ETH-2JUL21-2000-P,P,2000,2021-07-02 08:00:00+00:00,13.8333,0.289205,0.220603,-0.13766,2295.17,2157.6,-5.99374,1.0603,0.9978,-0.0625,66.6088,85.8594,-19.2506,29.2194,132.513,24.885,0.409418,-2.73084,0.76245,1.33583,0.501122,1.3281,3.42639,-0.0446995,0.057397,0.0625,-0.000799644,0.01023,9.96879,6.5424,0.0752287,0.0493718,0.025857
2021-06-18 11:53:40.962000+00:00,2021-06-20 00:00:00+00:00,deep OTM,ETH-25JUN21-1600-P,P,1600,2021-06-25 08:00:00+00:00,6.83333,0.292495,0.029019,-0.36649,2308.26,2174.4,-5.7992,1.4932,1.5463,0.0531,5.67057,7.32596,-1.65539,3.356,20.8832,35.7719,2.14793,-8.27983,0.170564,1.3448,0.619146,0.258595,1.77396,-0.0601518,0.164367,-0.0531,-0.00302815,-0.0254967,1.70061,-0.073347,0.0814342,-0.00351224,0.0849464
2021-06-18 12:06:45.311000+00:00,2021-06-20 00:00:00+00:00,OTM,ETH-25JUN21-2080-P,P,2080,2021-06-25 08:00:00+00:00,6.83333,0.292884,0.224526,-0.0994779,2297.56,2156.67,-6.13205,1.0628,1.038,-0.0248,46.5892,72.0054,-25.4162,28.8223,94.1846,50.2584,0.435336,-4.20418,1.0698,1.33627,0.501122,0.943959,3.35003,-0.094491,0.116284,0.0248,-0.000133874,0.00639349,3.40601,0.0559851,0.0361632,0.000594418,0.0355687
2021-06-18 11:53:12.430000+00:00,2021-06-20 00:00:00+00:00,deep OTM,ETH-25JUN21-1920-P,P,1920,2021-06-25 08:00:00+00:00,6.83333,0.292481,0.114456,-0.184371,2308.73,2147.42,-6.98689,1.2017,1.1241,-0.0775999,22.7201,31.7528,-9.03269,15.2567,61.083,44.4492,1.04068,-6.31963,0.629127,1.33684,0.619146,0.756386,2.72236,-0.108493,0.132309,0.0775999,-0.00313336,0.0342639,6.22397,3.50162,0.101894,0.0573255,0.0445681
2021-06-18 12:06:52.950000+00:00,2021-06-20 00:00:00+00:00,deep OTM,ETH-2JUL21-1800-P,P,1800,2021-07-02 08:00:00+00:00,13.8333,0.289257,0.117514,-0.240985,2290.5,2175.59,-5.01719,1.1512,1.1148,-0.0364,32.649,38.7834,-6.1344,14.7798,87.9081,22.92,0.993466,-4.29794,0.466687,1.33983,0.619146,1.08856,2.89507,-0.0288474,0.0622156,0.0364,-0.000658151,0.00784916,8.64537,5.75029,0.0983454,0.0654125,0.0329329
2021-06-18 12:12:19.875000+00:00,2021-06-20 00:00:00+00:00,ATM,ETH-25JUN21-2400-P,P,2400,2021-06-25 08:00:00+00:00,6.83333,0.29305,0.61757,0.0440251,2296.63,2148.82,-6.43616,0.8938,0.9352,0.0414,173.514,273.464,-99.95,80.386,119.889,59.7613,0.140807,3.44361,1.64669,1.33363,0.50583,1.21287,4.19319,-0.123778,0.09754,-0.0414,-0.000120669,0.00917573,-19.5641,-23.7573,-0.163185,-0.198161,0.0349757
2021-06-18 12:13:52.858000+00:00,2021-06-20 00:00:00+00:00,OTM,ETH-2JUL21-2600-C,C,2600,2021-07-02 08:00:00+00:00,13.8333,0.289358,0.27101,0.127831,2288.01,2155.32,-5.79931,0.9371,0.8932,-0.0439,63.3507,24.4537,38.897,-34.0467,147.578,28.1566,0.515058,4.34087,0.851685,1.333,0.501122,1.47909,3.66377,-0.0473482,0.0504801,0.0439,-0.000496312,-0.0110514,4.85031,1.18654,0.0328662,0.00804012,0.0248261
2021-06-18 12:14:18.021000+00:00,2021-06-20 00:00:00+00:00,deep ITM,ETH-25JUN21-1920-C,C,1920,2021-06-25 08:00:00+00:00,6.83333,0.293109,0.879412,-0.177628,2293.21,2168.62,-5.43321,1.1912,1.2453,0.0541,397.104,284.904,112.2,-113.628,63.0376,44.841,0.991506,-6.18656,1.50317,1.33855,1.1501,1.44999,4.2917,-0.0661849,0.129876,-0.0541,-0.00145097,-0.0181846,-1.42823,-5.71993,-0.0226568,-0.0907384,0.0680816
2021-06-18 12:16:11.522000+00:00,2021-06-20 00:00:00+00:00,OTM,ETH-2JUL21-2500-C,C,2500,2021-07-02 08:00:00+00:00,13.8333,0.289392,0.339259,0.092596,2278.9,2170.62,-4.75157,0.9404,0.8826,-0.0578,85.4731,39.9517,45.5213,-42.3162,162.439,28.0578,0.263117,3.2627,1.03067,1.33486,0.501122,1.62804,3.99356,-0.0316736,0.0506033,0.0578,-0.000439516,-0.00896069,3.20518,-0.78838,0.0197316,-0.00485338,0.024585
2021-06-18 12:19:50.074000+00:00,2021-06-20 00:00:00+00:00,ITM,ETH-25JUN21-2560-P,P,2560,2021-06-25 08:00:00+00:00,6.83333,0.293274,0.788332,0.11376,2284.73,2181.43,-4.52144,0.9607,0.9944,0.0337,309.229,390.654,-81.4255,95.5662,90.582,55.5997,0.775115,7.08378,1.49603,1.33985,0.782468,1.41755,4.25342,-0.0568325,0.104474,-0.0337,-0.000440146,0.0107937,14.1407,9.8873,0.15611,0.109153,0.0469566
2021-06-18 11:39:19.099000+00:00,2021-06-20 00:00:00+00:00,OTM,ETH-25JUN21-2560-C,C,2560,2021-06-25 08:00:00+00:00,6.83333,0.292069,0.222285,0.104435,2306.13,2166.12,-6.07156,0.9213,0.9568,0.0355,34.9655,9.03598,25.9295,-27.4051,93.916,57.9775,0.740672,7.07208,0.819931,1.34167,0.501122,0.941267,3.10287,-0.106863,0.102086,-0.0355,-0.000466716,0.0152432,-1.47557,-4.57844,-0.0157116,-0.0487504,0.0330388
2021-06-18 11:38:08.247000+00:00,2021-06-20 00:00:00+00:00,OTM,ETH-2JUL21-2800-C,C,2800,2021-07-02 08:00:00+00:00,13.8333,0.28884,0.157509,0.196779,2299.84,2168.73,-5.70078,0.9229,0.8837,-0.0392,31.4985,9.89482,21.6037,-20.7635,107.752,28.5898,1.291,6.59587,0.525494,1.34057,0.501122,1.07994,2.94601,-0.0464569,0.0505432,0.0392,-0.000991904,-0.0147398,0.840184,-2.10582,0.00779737,-0.0195432,0.0273406
2021-06-18 11:28:43.501000+00:00,2021-06-20 00:00:00+00:00,ATM,ETH-2JUL21-2200-P,P,2200,2021-07-02 08:00:00+00:00,13.8333,0.288703,0.363871,-0.0483552,2309,2143.64,-7.16121,0.9837,0.9333,-0.0504,122.917,178.332,-55.4146,54.1636,168.777,26.8228,0.055493,-0.818512,1.07369,1.33579,0.50583,1.70745,4.11694,-0.0687774,0.0541054,0.0504,-7.04806e-05,0.00295422,-1.251,-5.36794,-0.00741213,-0.0318048,0.0243927
2021-06-18 12:43:44.942000+00:00,2021-06-20 00:00:00+00:00,deep ITM,ETH-25JUN21-3520-P,P,3520,2021-06-25 08:00:00+00:00,6.83333,0.29399,0.97739,0.437521,2272.64,2155.9,-5.1364,1.5214,1.9633,0.4419,1251.14,1368.72,-117.578,102.455,16.8667,35.1089,2.89641,10.5965,1.15849,1.32856,1.1501,0.387966,2.87502,-0.0463131,0.163601,-0.4419,-0.2828,0.240517,-15.1236,-17.9986,-0.896656,-1.06711,0.170456
2021-06-18 12:49:51.631000+00:00,2021-06-20 00:00:00+00:00,ATM,ETH-2JUL21-2200-C,C,2200,2021-07-02 08:00:00+00:00,13.8333,0.289882,0.597853,-0.0290163,2264.77,2162.44,-4.51817,0.9759,0.9396,-0.0363,203.292,132.075,71.2174,-66.0502,170.579,27.0371,0.0146555,-0.303892,1.30996,1.32816,0.50583,1.72568,4.36381,-0.0275966,0.0516889,0.0363,-9.65568e-06,0.000498412,5.16723,0.80342,0.0302923,0.00470995,0.0255823
2021-06-18 11:09:55.776000+00:00,2021-06-20 00:00:00+00:00,ATM,ETH-2JUL21-2400-C,C,2400,2021-07-02 08:00:00+00:00,13.8333,0.288432,0.46381,0.0341281,2319.47,2180.91,-5.97383,0.953,0.8842,-0.0688,137.077,63.7424,73.3344,-71.819,179.395,27.6868,0.0264772,1.4915,1.26049,1.35012,0.50583,1.81487,4.42548,-0.0494025,0.0528664,0.0688,-6.26642e-05,-0.00613006,1.51548,-2.91,0.00844772,-0.0162211,0.0246689
2021-06-18 13:12:22.743000+00:00,2021-06-20 00:00:00+00:00,deep OTM,ETH-2JUL21-1600-P,P,1600,2021-07-02 08:00:00+00:00,13.8333,0.290211,0.0633728,-0.347731,2265.36,2154.55,-4.89151,1.2753,1.2261,-0.0492,17.2149,18.1627,-0.947755,5.03608,55.022,20.6897,1.52613,-5.14137,0.24342,1.32597,0.619146,0.681333,2.25073,-0.024752,0.0668259,0.0492,-0.0018471,0.0123733,4.08833,1.8376,0.0743035,0.0333976,0.040906
2021-06-18 13:17:16.373000+00:00,2021-06-20 00:00:00+00:00,OTM,ETH-2JUL21-2100-P,P,2100,2021-07-02 08:00:00+00:00,13.8333,0.290283,0.311589,-0.0784889,2271.47,2155.6,-5.10102,1.0332,0.9557,-0.0775,102.474,122.776,-20.3018,28.8742,156.397,25.5377,0.137588,-1.44002,0.971388,1.32812,0.501122,1.56748,3.86699,-0.0332251,0.0540129,0.0775,-0.000413193,0.00569281,8.57241,4.70542,0.0548118,0.0300864,0.0247254
2021-06-18 13:59:45.618000+00:00,2021-06-20 00:00:00+00:00,ATM,ETH-2JUL21-2300-C,C,2300,2021-07-02 08:00:00+00:00,13.8333,0.290906,0.507075,0.014311,2267.32,2164.72,-4.52518,0.9678,0.9129,-0.0549,155.549,91.2412,64.3076,-58.3648,176.063,27.2634,-0.00320836,0.903149,1.2612,1.32961,0.50583,1.78116,4.37197,-0.027914,0.0495618,0.0549,4.83501e-06,-0.00224371,5.94279,1.57082,0.0337538,0.00892195,0.0248319
2021-06-18 09:54:41.015000+00:00,2021-06-20 00:00:00+00:00,ATM,ETH-25JUN21-2240-C,C,2240,2021-06-25 08:00:00+00:00,6.83333,0.289002,0.596941,-0.0239921,2294.39,2142.01,-6.64152,0.9785,0.954,-0.0245,150.136,59.223,90.9134,-77.48,121.504,54.5883,0.0282384,-0.838463,1.73163,1.33092,0.50583,1.22921,4.29176,-0.120394,0.113627,0.0245,-8.47502e-06,0.00136432,13.4334,9.14163,0.110559,0.0752371,0.0353219
2021-06-18 09:54:41.003000+00:00,2021-06-20 00:00:00+00:00,deep ITM,ETH-25JUN21-3840-P,P,3840,2021-06-25 08:00:00+00:00,6.83333,0.289002,0.956879,0.515004,2294.39,2137.97,-6.81739,2.0169,1.9103,-0.1066,1555.42,1703.2,-147.787,122.38,28.1314,26.4835,1.71731,7.26243,1.1775,1.32971,1.1501,0.647077,3.15429,-0.0615435,0.23421,0.1066,-0.00975738,-0.0527785,-25.4074,-28.5617,-0.90317,-1.0153,0.112127
2021-06-18 14:20:30.749000+00:00,2021-06-20 00:00:00+00:00,ITM,ETH-2JUL21-2100-C,C,2100,2021-07-02 08:00:00+00:00,13.8333,0.291211,0.667124,-0.062089,2234.52,2160.17,-3.32714,0.9388,0.9812,0.0424001,234.051,185.019,49.0318,-61.4801,158.145,28.1056,0.11404,-1.35881,1.3877,1.31841,0.782468,2.47486,5.18097,-0.0155563,0.0475877,-0.0424001,-0.000102509,-0.00191689,-12.4482,-17.6292,-0.0787144,-0.111475,0.032761
2021-06-18 14:38:48.710000+00:00,2021-06-20 00:00:00+00:00,ITM,ETH-25JUN21-2080-C,C,2080,2021-06-25 08:00:00+00:00,6.83333,0.297484,0.7373,-0.0778363,2248.37,2190.04,-2.59441,1.0127,0.9929,-0.0198,222.06,166.452,55.6083,-67.9058,100.573,52.7448,0.306849,-3.55397,1.58688,1.33152,0.782468,1.57391,4.49231,-0.0177512,0.102978,0.0198,-6.01484e-05,0.00182565,-12.2974,-16.7897,-0.122273,-0.16694,0.044667
