entry_ts,hold_hours,entry_dow,instrument,expiry,T_days,wknd_life,wknd_hold,abs_delta,iv_in,iv_out,d_index,d_iv,vega_usd,gamma_per_vega,theta_per_vega,volga_per_vega,vanna_per_vega,charm_per_day,term_gamma,term_theta,term_vega,term_volga,term_vanna,attributed,gross_per_vega,net_per_vega,residual
2025-01-23 12:00:00+00:00,12,3,XRP_USDC-24JAN25-3d1-P,2025-01-24 08:00:00+00:00,0.833333,0,0,0.539325,1.0681,1.0113,0.0214,-0.0568,0.058488,410.074,-0.64086,0.0124086,2.81051,-0.0341875,-0.00988926,0.2759,0.0568,-2.00166e-05,0.00110866,0.3239,0.0195714,-0.0648225,-0.304328
2025-01-25 12:00:00+00:00,12,5,XRP_USDC-27JAN25-3d15-C,2025-01-27 08:00:00+00:00,1.83333,0.818182,1,0.411027,0.7228,0.6351,0.0078,-0.0877,0.085711,275.444,-0.197127,0.0865046,5.40685,-0.0293771,-0.000866474,0.100774,0.0877,-0.000332666,0.00118938,0.188464,0.0979616,0.0508876,-0.0905024
2025-01-30 12:00:00+00:00,12,3,XRP_USDC-1FEB25-3d1-C,2025-02-01 08:00:00+00:00,1.83333,0.181818,0,0.498415,0.8621,0.7516,0.0482,-0.1105,0.0874674,230.937,-0.235118,0.000244581,1.05361,-0.00700403,-0.0280304,0.108328,0.1105,-1.4932e-06,0.00181395,0.19261,0.205784,0.159302,0.0131746
2025-02-02 12:00:00+00:00,12,6,XRP_USDC-7FEB25-2d7-C,2025-02-07 08:00:00+00:00,4.83333,0.103448,1,0.565951,1.0623,1.5363,-0.2313,0.474,0.123833,71.0884,-0.109893,0.00681486,-0.357005,0.00177646,-0.254255,0.0503865,-0.474,-0.000765567,-0.0143121,-0.692946,-0.551142,-0.590717,0.141804
2025-02-21 12:00:00+00:00,12,4,XRP_USDC-28FEB25-2d7-C,2025-02-28 08:00:00+00:00,6.83333,0.292683,0,0.498177,0.8877,0.9325,-0.121,0.0448,0.146223,60.1719,-0.0649537,0.00059014,1.03433,-0.00366724,-0.0613839,0.0296679,-0.0448,-5.92218e-07,0.00209307,-0.0744235,-0.0791974,-0.109764,-0.00477385
2025-02-26 12:00:00+00:00,12,2,XRP_USDC-28FEB25-2d2-P,2025-02-28 08:00:00+00:00,1.83333,0,0,0.405072,1.0754,1.0289,-0.0468,-0.0465,0.0613921,185.132,-0.293291,0.035863,-2.12476,0.0171269,-0.0406307,0.133113,0.0465,-3.87724e-05,0.00206998,0.141014,-0.107761,-0.163405,-0.248775
2025-03-05 12:00:00+00:00,12,2,XRP_USDC-7MAR25-2d45-C,2025-03-07 08:00:00+00:00,1.83333,0,0,0.524167,1.3781,1.0932,0.0547,-0.2849,0.0692252,144.468,-0.375845,-0.00161657,0.371714,-0.00394262,-0.0359187,0.159594,0.2849,6.5607e-05,0.00236152,0.411002,0.393545,0.345719,-0.0174575
2025-03-06 12:00:00+00:00,12,3,XRP_USDC-7MAR25-2d6-P,2025-03-07 08:00:00+00:00,0.833333,0,0,0.486713,1.1985,1.1409,-0.0091,-0.0576,0.0495475,365.457,-0.7191,-0.000665638,0.417915,-0.00572544,-0.00223722,0.358491,0.0576,1.10421e-06,-8.4229e-05,0.41377,-0.0275133,-0.105263,-0.441284
2025-03-12 12:00:00+00:00,12,2,XRP_USDC-14MAR25-2d25-P,2025-03-14 08:00:00+00:00,1.83333,0,0,0.498786,1.3355,1.2389,-0.0082,-0.0966,0.0633527,149.076,-0.364227,-0.000243098,0.962342,-0.00991022,-0.000998247,0.174509,0.0966,1.13424e-06,-0.000340202,0.269772,0.107303,0.0576781,-0.162469
2025-03-17 12:00:00+00:00,12,0,XRP_USDC-19MAR25-2d325-C,2025-03-19 08:00:00+00:00,1.83333,0,0,0.552051,1.0547,0.9123,-0.0415,-0.1424,0.0656333,188.765,-0.287645,0.00695804,-0.750375,0.00605066,-0.0296534,0.143709,0.1424,-7.05467e-05,0.001894,0.258279,0.522865,0.473794,0.264585
