entry_ts,hold_hours,entry_dow,instrument,expiry,T_days,wknd_life,wknd_hold,abs_delta,iv_in,iv_out,d_index,d_iv,vega_usd,gamma_per_vega,theta_per_vega,volga_per_vega,vanna_per_vega,charm_per_day,term_gamma,term_theta,term_vega,term_volga,term_vanna,attributed,gross_per_vega,net_per_vega,residual
2019-06-14 12:00:00+00:00,12,4,ETH-21JUN19-260-C,2019-06-21 08:00:00+00:00,6.83333,0.292683,0,0.491271,0.7564,0.7852,6.7377,0.0288,14.0819,70.6169,-0.0553463,0.00355253,1.20772,-0.00364783,-0.0240735,0.0253542,-0.0288,-1.4733e-06,-0.000908216,-0.028429,0.0011236,-0.0297595,0.0295526
2019-06-16 12:00:00+00:00,12,6,ETH-21JUN19-270-C,2019-06-21 08:00:00+00:00,4.83333,0.103448,1,0.519508,0.9898,1.0256,4.34131,0.0357999,12.3688,76.2955,-0.102393,-0.00320696,0.572961,-0.0026901,-0.00988107,0.0554292,-0.0357999,2.05508e-06,-0.000330122,0.00942011,-0.155707,-0.191069,-0.165127
2019-06-17 12:00:00+00:00,12,0,ETH-21JUN19-280-C,2019-06-21 08:00:00+00:00,3.83333,0,0,0.456468,1.0631,1.256,0.763786,0.1929,11.1787,89.5658,-0.138665,0.0223604,2.00091,-0.0112762,-0.000345314,0.0679276,-0.1929,-0.00041602,-0.00107179,-0.126806,-0.168951,-0.205086,-0.0421459
2019-06-19 12:00:00+00:00,12,2,ETH-21JUN19-270-P,2019-06-21 08:00:00+00:00,1.83333,0,0,0.564333,0.7062,0.6848,1.30011,-0.0214,7.46407,281.919,-0.1926,0.048692,4.23861,-0.0227803,-0.00333013,0.0967217,0.0214,-1.11495e-05,0.00044088,0.115221,0.0834637,0.0335187,-0.0317577
2019-06-20 12:00:00+00:00,12,3,ETH-21JUN19-270-C,2019-06-21 08:00:00+00:00,0.833333,0,0,0.454636,0.9579,1.4663,15.4838,0.5084,5.08098,457.25,-0.57474,0.0192048,3.50523,-0.038151,-0.761409,0.291618,-0.5084,-0.00248194,-0.102842,-1.08351,-1.6136,-1.68257,-0.530086
2019-06-21 12:00:00+00:00,12,4,ETH-28JUN19-290-C,2019-06-28 08:00:00+00:00,6.83333,0.292683,0,0.53365,0.9757,1.0921,9.44688,0.1164,15.811,54.7449,-0.0713927,-0.00423764,0.365797,-0.00142042,-0.0289079,0.0313267,-0.1164,2.87078e-05,-0.00138371,-0.115336,-0.168995,-0.199667,-0.0536591
2019-06-23 12:00:00+00:00,12,6,ETH-28JUN19-310-C,2019-06-28 08:00:00+00:00,4.83333,0.103448,1,0.545389,1.3786,1.0441,-13.8756,-0.3345,14.2172,54.7782,-0.142614,-0.00369583,0.281943,-0.00183397,-0.0542743,0.0745609,0.3345,0.000206764,-0.00419822,0.350795,0.637949,0.603481,0.287154
2019-06-26 12:00:00+00:00,12,2,ETH-28JUN19-340-C,2019-06-28 08:00:00+00:00,1.83333,0,0,0.500723,0.9356,1.6473,-9.99609,0.7117,9.59313,212.795,-0.255164,-0.000125979,0.972432,-0.00701555,-0.0923502,0.127356,-0.7117,3.19052e-05,0.0203896,-0.656273,-0.706103,-0.766155,-0.0498296
2019-06-27 12:00:00+00:00,12,3,ETH-28JUN19-320-C,2019-06-28 08:00:00+00:00,0.833333,0,0,0.397496,1.4722,1.8932,-17.9403,0.421,5.74794,297.514,-0.88332,0.064265,4.90111,-0.0794754,-0.488374,0.507825,-0.421,-0.0056952,0.118226,-0.289018,-0.294814,-0.364836,-0.00579616
2019-07-04 12:00:00+00:00,12,3,ETH-5JUL19-300-P,2019-07-05 08:00:00+00:00,0.833333,0,0,0.569526,1.143,1.2475,-15.7472,0.1045,5.57921,383.202,-0.6858,0.0325799,4.06857,-0.0524461,-0.539275,0.305678,-0.1045,-0.00017789,0.0225561,-0.315719,0.118338,0.0475985,0.434056
2019-07-07 12:00:00+00:00,12,6,ETH-12JUL19-300-C,2019-07-12 08:00:00+00:00,4.83333,0.103448,1,0.419443,0.7518,0.9188,16.4463,0.167,13.204,100.449,-0.0777724,0.0787032,3.35581,-0.0117352,-0.157533,0.0401519,-0.167,-0.00109748,-0.0313864,-0.316865,-0.310109,-0.347154,0.00675618
2019-07-08 12:00:00+00:00,12,0,ETH-12JUL19-320-C,2019-07-12 08:00:00+00:00,3.83333,0,0,0.362689,0.9076,1.0012,3.82558,0.0936,11.8464,104.911,-0.118383,0.173106,4.79078,-0.0217897,-0.00807474,0.0618609,-0.0936,-0.000758289,-0.00556353,-0.0461357,0.00697352,-0.0296013,0.0531092
2019-07-09 12:00:00+00:00,12,1,ETH-12JUL19-320-C,2019-07-12 08:00:00+00:00,2.83333,0,0,0.401888,0.9096,0.877,-0.773567,-0.0326,10.65,141.627,-0.160518,0.090931,4.12329,-0.0225463,-0.000433534,0.0853581,0.0326,-4.8319e-05,-0.000332596,0.117144,-0.060448,-0.102549,-0.177592
2019-07-14 12:00:00+00:00,12,6,ETH-19JUL19-240-P,2019-07-19 08:00:00+00:00,4.83333,0.103448,1,0.519064,1.2013,1.5827,-22.5621,0.3814,10.8294,62.8629,-0.124272,0.00735406,1.34398,-0.00765883,-0.286886,0.0604904,-0.3814,-0.000534883,0.0489717,-0.559359,-1.0503,-1.08763,-0.490941
2019-07-15 12:00:00+00:00,12,0,ETH-19JUL19-220-C,2019-07-19 08:00:00+00:00,3.83333,0,0,0.642385,1.2358,1.2061,1.24265,-0.0297,8.73759,77.0492,-0.161191,0.0715594,-1.90075,0.0117088,-0.00113801,0.0938007,0.0297,-3.15609e-05,-0.000306821,0.122024,-0.0127499,-0.0587476,-0.134774
2019-07-16 12:00:00+00:00,12,1,ETH-19JUL19-220-C,2019-07-19 08:00:00+00:00,2.83333,0,0,0.486756,1.3153,1.5894,-18.2531,0.2741,7.64914,97.9423,-0.232112,0.0035415,1.27257,-0.0103771,-0.344177,0.101804,-0.2741,-0.000133038,0.0292423,-0.487363,-0.325682,-0.370721,0.161681
2019-07-17 12:00:00+00:00,12,2,ETH-19JUL19-200-P,2019-07-19 08:00:00+00:00,1.83333,0,0,0.464118,1.6607,1.375,11.2379,-0.2857,5.65252,119.884,-0.452918,-0.00151842,0.239296,-0.0030521,-0.18789,0.257506,0.2857,6.19701e-05,0.00382766,0.359205,0.299261,0.245767,-0.0599439
2019-07-18 12:00:00+00:00,12,3,ETH-19JUL19-220-C,2019-07-19 08:00:00+00:00,0.833333,0,0,0.375021,1.3592,0.8837,13.6866,-0.4755,3.86814,322.248,-0.81552,0.0996936,6.19,-0.0909133,-0.654263,0.474558,0.4755,-0.0112704,0.187559,0.472083,-1.01946,-1.10337,-1.49154
2019-07-19 12:00:00+00:00,12,4,ETH-26JUL19-220-P,2019-07-26 08:00:00+00:00,6.83333,0.292683,0,0.501523,1.2966,1.2547,5.02125,-0.0419,11.8129,41.1959,-0.0948732,0.000557155,1.02245,-0.00529494,-0.0110888,0.0486185,0.0419,-4.89074e-07,0.000993999,0.0804233,-0.00737867,-0.038152,-0.0878019
2019-07-22 12:00:00+00:00,12,0,ETH-26JUL19-230-C,2019-07-26 08:00:00+00:00,3.83333,0,0,0.418485,1.1954,1.0481,-6.26135,-0.1473,8.90414,79.6532,-0.155922,0.0574067,2.69605,-0.0168195,-0.0315268,0.0852687,0.1473,-0.000622786,-0.0111734,0.189246,0.165344,0.128389,-0.0239016
2019-07-24 12:00:00+00:00,12,2,ETH-26JUL19-210-C,2019-07-26 08:00:00+00:00,1.83333,0,0,0.435821,1.2335,1.0906,9.66018,-0.1429,5.75361,161.403,-0.336409,0.033233,2.86937,-0.0269302,-0.177069,0.177383,0.1429,-0.000339316,0.0192065,0.162082,0.177189,0.124709,0.0151077
2019-07-25 12:00:00+00:00,12,3,ETH-26JUL19-220-P,2019-07-26 08:00:00+00:00,0.833333,0,0,0.369008,0.8911,1.0941,-4.52069,0.203,4.01976,491.527,-0.53466,0.108976,-6.83584,0.0658978,-0.101049,0.264754,-0.203,-0.00224539,-0.0281381,-0.0696782,0.0279369,-0.0459088,0.0976151
2019-07-26 12:00:00+00:00,12,4,ETH-2AUG19-220-P,2019-08-02 08:00:00+00:00,6.83333,0.292683,0,0.498795,0.9879,1.1136,1.67309,0.1257,11.9039,54.0689,-0.0722854,-0.00035694,0.980313,-0.00386806,-0.00159123,0.0388304,-0.1257,2.81992e-06,-0.000945384,-0.0894034,-0.0888598,-0.119013,0.000543575
2019-07-28 12:00:00+00:00,12,6,ETH-2AUG19-210-C,2019-08-02 08:00:00+00:00,4.83333,0.103448,1,0.475479,0.8741,1.0335,-2.51128,0.1594,9.51336,86.3943,-0.0904241,0.0116489,1.62089,-0.0067155,-0.00631915,0.0503345,-0.1594,-0.00014799,0.00312496,-0.112408,0.00844695,-0.0285728,0.120855
2019-07-30 12:00:00+00:00,12,1,ETH-2AUG19-210-P,2019-08-02 08:00:00+00:00,2.83333,0,0,0.48492,1.0838,1.087,2.23214,0.0032,7.36886,118.863,-0.191259,-0.00200551,0.607794,-0.00408306,-0.0067278,0.102352,-0.0032,1.02682e-08,-2.06935e-05,0.0924035,0.198133,0.157434,0.105729
2019-08-05 12:00:00+00:00,12,0,ETH-9AUG19-230-C,2019-08-09 08:00:00+00:00,3.83333,0,0,0.539882,1.004,0.9878,2.39391,-0.0162,9.40325,94.838,-0.130957,-0.000278031,0.0271024,-0.000144381,-0.00508586,0.0761156,0.0162,3.64833e-08,4.54705e-06,0.0872344,-0.063569,-0.10231,-0.150803
2019-08-06 12:00:00+00:00,12,1,ETH-9AUG19-230-C,2019-08-09 08:00:00+00:00,2.83333,0,0,0.512596,1.0944,0.9533,-4.07925,-0.1411,8.06703,117.712,-0.193129,-0.0018565,0.677393,-0.00459612,-0.0185749,0.104518,0.1411,1.84807e-05,-0.00169799,0.225364,0.193393,0.151204,-0.0319708
2019-08-10 12:00:00+00:00,12,5,ETH-16AUG19-210-C,2019-08-16 08:00:00+00:00,5.83333,0.257143,1,0.426763,0.9226,0.8087,1.61243,-0.1139,10.1232,67.8208,-0.07908,0.0599493,2.57745,-0.0101072,-0.00211545,0.0375911,0.1139,-0.000388867,0.00231872,0.151305,0.148106,0.116892,-0.00319995
2019-08-12 12:00:00+00:00,12,0,ETH-16AUG19-210-P,2019-08-16 08:00:00+00:00,3.83333,0,0,0.445825,0.8593,0.7506,-0.596891,-0.1087,8.5758,110.808,-0.112083,0.00756441,-0.543167,0.00246612,-0.000440419,0.0503503,0.1087,-4.46894e-05,0.000166466,0.158732,0.129889,0.0943057,-0.028843
2019-08-14 12:00:00+00:00,12,2,ETH-16AUG19-210-C,2019-08-16 08:00:00+00:00,1.83333,0,0,0.380045,0.7058,0.9486,-16.8365,0.2428,5.57512,282.078,-0.192491,0.153295,7.09478,-0.0368596,-0.936997,0.0952677,-0.2428,-0.0045185,0.140406,-0.948641,-0.766629,-0.809876,0.182012
2019-08-15 12:00:00+00:00,12,3,ETH-16AUG19-180-P,2019-08-16 08:00:00+00:00,0.833333,0,0,0.400166,1.0217,1.1996,5.63399,0.1779,3.36322,428.697,-0.61302,0.0487286,-4.0978,0.0464248,-0.205442,0.286492,-0.1779,-0.000771091,0.022569,-0.0750522,0.0282993,-0.0398023,0.103351
2019-08-19 12:00:00+00:00,12,0,ETH-23AUG19-200-P,2019-08-23 08:00:00+00:00,3.83333,0,0,0.442899,0.8883,0.8591,-0.799175,-0.0292,8.16543,107.191,-0.115865,0.00852415,-0.578753,0.0027134,-0.000840592,0.059557,0.0292,-3.63401e-06,6.69276e-05,0.0879797,-0.0280329,-0.0652524,-0.116013
2019-08-20 12:00:00+00:00,12,1,ETH-23AUG19-200-C,2019-08-23 08:00:00+00:00,2.83333,0,0,0.447816,0.8093,0.9344,-1.56679,0.1251,6.88707,159.179,-0.142818,0.0328445,2.84055,-0.014137,-0.0050021,0.0716304,-0.1251,-0.000257008,0.00281713,-0.0559116,-0.0474818,-0.0890636,0.00842975
