f_iv,f_iv_premium,f_wd_vol,f_friday_move_abs,f_funding_abs,f_wknd_frac,f_dvol_chg,f_T_days,entry_ts,exit_ts,instrument,strike,cp,expiry,hold_hours,wknd_frac,index_in,index_out,index_move_pct,iv_in,iv_out,iv_change,premium_in,premium_out,option_pnl,hedge_pnl,perp_fees,option_fees,spread_cost,vega_usd,gross_usd,net_usd,gross_per_vega,net_per_vega
0.9644,0.637545,1.51268,3.38502,,0.299741,,6.67244,2019-04-05 15:51:41.508000+00:00,2019-04-07 00:00:00+00:00,ETH-12APR19-160-C,160,C,2019-04-12 08:00:00+00:00,32.1385,0.299741,164.497,166.091,0.969069,0.9644,0.9428,-0.0216,10.9711,10.8489,0.122158,0.00935777,0.232859,0.0991767,0.116743,8.64352,0.131516,-0.317264,0.0152155,-0.0367053
0.774,0.885129,0.874449,1.64406,8.00412e-05,0.289995,,6.89668,2019-05-10 10:28:46.928000+00:00,2019-05-12 00:00:00+00:00,ETH-17MAY19-180-C,180,C,2019-05-17 08:00:00+00:00,37.5203,0.289995,172.938,202.626,17.1668,0.774,1.3045,0.5305,4.44677,26.5633,-22.1165,11.2407,0.384868,0.112669,0.120944,8.95452,-10.8758,-11.4943,-1.21456,-1.28363
1.2507,0.634327,1.9717,12.4489,0.00110584,0.299011,,6.68871,2019-05-17 15:28:15.736000+00:00,2019-05-19 00:00:00+00:00,ETH-24MAY19-230-P,230,P,2019-05-24 08:00:00+00:00,32.529,0.299011,233.209,235.671,1.05577,1.2507,1.0189,-0.2318,14.2396,8.82023,5.41935,-2.72074,0.418539,0.140664,0.169568,12.5546,2.69861,1.96983,0.214949,0.156901
1.0337,1.03928,0.994632,3.27882,0.000221066,0.299047,,6.68792,2019-05-24 15:29:24.117000+00:00,2019-05-26 00:00:00+00:00,ETH-31MAY19-260-C,260,C,2019-05-31 08:00:00+00:00,32.51,0.299047,254.933,253.011,-0.754119,1.0337,1.0681,0.0343999,12.1222,10.0008,2.12139,-1.4633,0.289773,0.152383,0.187513,13.8832,0.658095,0.0284255,0.0474022,0.00204747
0.9532,1.0099,0.943852,0.661798,0.000143315,0.293485,,6.81467,2019-07-26 12:26:52.925000+00:00,2019-07-28 00:00:00+00:00,ETH-2AUG19-230-C,230,C,2019-08-02 08:00:00+00:00,35.552,0.293485,217.247,206.483,-4.95449,0.9532,0.9112,-0.042,6.34334,2.07812,4.26522,-3.78068,0.224874,0.127119,0.14945,11.0651,0.484539,-0.0169033,0.0437901,-0.00152763
0.8757,0.886914,0.987356,0.74607,4.60133e-05,0.299418,,6.67963,2019-08-16 15:41:20.280000+00:00,2019-08-18 00:00:00+00:00,ETH-23AUG19-190-C,190,C,2019-08-23 08:00:00+00:00,32.311,0.299418,186.204,186.437,0.125222,0.8757,0.8647,-0.011,7.21518,6.19189,1.02329,0.156548,0.181266,0.111793,0.136475,10.1045,1.17984,0.750303,0.116764,0.0742547
0.647,1.26168,0.512807,1.48678,0.000184607,0.29831,,6.70444,2019-09-13 15:05:36.666000+00:00,2019-09-15 00:00:00+00:00,ETH-20SEP19-180-C,180,C,2019-09-20 08:00:00+00:00,32.9065,0.29831,179.038,189.206,5.6795,0.647,0.6083,-0.0387,5.86841,11.2162,-5.34781,6.3074,0.182209,0.110473,0.13198,9.77162,0.95959,0.534928,0.0982017,0.054743
0.7433,0.901975,0.82408,2.43847,0.000148827,0.299392,,6.6802,2019-09-20 15:40:30.589000+00:00,2019-09-22 00:00:00+00:00,ETH-27SEP19-220-C,220,C,2019-09-27 08:00:00+00:00,32.3248,0.299392,217.127,216.625,-0.230815,0.7433,0.7839,0.0406,7.50127,6.67189,0.829382,-0.853653,0.274841,0.130126,0.159588,11.8156,-0.0242708,-0.588825,-0.00205412,-0.0498343
0.5553,0.944223,0.588103,0.810263,3.45178e-05,0.296998,,6.73404,2019-12-06 14:22:58.838000+00:00,2019-12-08 00:00:00+00:00,ETH-13DEC19-150-C,150,C,2019-12-13 08:00:00+00:00,33.617,0.296998,146.895,147.33,0.295999,0.5553,0.6056,0.0503,3.11555,3.1357,-0.0201573,-0.122082,0.140577,0.0882677,0.105294,7.79583,-0.14224,-0.476379,-0.0182456,-0.0611068
0.8346,0.776499,1.07482,1.57911,0.000179797,0.29916,,6.68539,2020-01-17 15:33:02.708000+00:00,2020-01-19 00:00:00+00:00,ETH-24JAN20-170-C,170,C,2020-01-24 08:00:00+00:00,32.4492,0.29916,167.69,174.35,3.97163,0.8346,0.7373,-0.0973,6.58805,8.53893,-1.95089,2.54963,0.325414,0.102612,0.123389,9.13553,0.598746,0.0473312,0.0655404,0.005181
1.7586,0.879953,1.99852,2.65614,0.000799456,0.763344,,1.7467,2020-03-20 14:04:45.022000+00:00,2020-03-22 00:00:00+00:00,ETH-22MAR20-150-C,150,C,2020-03-22 08:00:00+00:00,33.9208,0.763344,142.535,131.551,-7.70635,1.7586,2.1767,0.4181,4.13585,0.0794404,4.05641,-4.80025,0.255516,0.0526905,0.0512462,3.7942,-0.743839,-1.10329,-0.196046,-0.290784
1.0684,1.03778,1.02951,7.19552,5.13092e-05,0.776958,,1.7161,2020-04-10 14:48:49.371000+00:00,2020-04-12 00:00:00+00:00,ETH-12APR20-155-P,155,P,2020-04-12 08:00:00+00:00,33.1863,0.776958,157.221,158.591,0.871679,1.0684,1.2498,0.1814,3.68711,0.988258,2.69886,-1.9758,0.422148,0.0947437,0.0585289,4.3334,0.723052,0.147632,0.166856,0.0340684
0.3878,0.817351,0.47446,0.414422,8.39349e-05,0.795357,,1.6764,2020-07-10 15:45:59.442000+00:00,2020-07-12 00:00:00+00:00,ETH-12JUL20-240-C,240,C,2020-07-12 08:00:00+00:00,32.2335,0.795357,240.479,239.633,-0.351656,0.3878,0.3958,0.00800003,2.8803,0.970206,1.9101,-1.20473,0.638938,0.144034,0.0914929,6.77401,0.705371,-0.169094,0.104129,-0.0249621
0.8234,0.924932,0.890227,1.34868,0.000222996,0.799638,,1.66742,2020-08-14 15:58:54.760000+00:00,2020-08-16 00:00:00+00:00,ETH-16AUG20-435-C,435,C,2020-08-16 08:00:00+00:00,32.0181,0.799638,436.118,433.226,-0.663289,0.8234,1.3593,0.5359,10.7076,6.26157,4.44603,-6.28008,1.47372,0.260803,0.166099,12.2978,-1.83404,-3.73466,-0.149136,-0.303686
0.6743,0.818303,0.824023,2.89855,0.000380981,0.785271,,1.69793,2020-08-21 15:14:59.092000+00:00,2020-08-23 00:00:00+00:00,ETH-23AUG20-400-C,400,C,2020-08-23 08:00:00+00:00,32.7503,0.785271,404.206,396.342,-1.94549,0.6743,0.8426,0.1683,9.95109,2.47607,7.47502,-8.56548,1.33519,0.240164,0.149876,11.0966,-1.09046,-2.81568,-0.0982696,-0.253743
0.6082,0.754381,0.806224,1.12712,0.000114208,0.792856,,1.68168,2020-09-25 15:38:22.549000+00:00,2020-09-27 00:00:00+00:00,ETH-27SEP20-350-C,350,C,2020-09-27 08:00:00+00:00,32.3604,0.792856,347.341,353.945,1.90141,0.6082,0.4866,-0.1216,4.75919,4.60959,0.149602,0.693833,1.27979,0.210386,0.13105,9.70277,0.843435,-0.777789,0.0869273,-0.0801616
0.7183,1.21103,0.593132,1.74112,5.16371e-05,0.779436,,1.71064,2020-10-02 14:56:40.776000+00:00,2020-10-04 00:00:00+00:00,ETH-4OCT20-350-C,350,C,2020-10-04 08:00:00+00:00,33.0553,0.779436,346.048,346.821,0.223421,0.7183,0.4655,-0.2528,5.26639,0.763306,4.50308,-0.557335,0.681591,0.199228,0.129593,9.59493,3.94575,2.93534,0.411233,0.305926
0.5912,1.00042,0.59095,2.60258,7.64934e-06,0.775598,,1.7191,2020-10-16 14:44:29.389000+00:00,2020-10-18 00:00:00+00:00,ETH-18OCT20-370-C,370,C,2020-10-18 08:00:00+00:00,33.2585,0.775598,367.886,368.942,0.287121,0.5912,0.5208,-0.0704,5.16726,1.82929,3.33797,-1.10256,0.799925,0.221049,0.139549,10.332,2.23541,1.07488,0.216356,0.104034
0.4842,0.753817,0.642331,1.30727,2.05116e-06,0.782669,,1.70357,2020-10-30 15:06:51.255000+00:00,2020-11-01 00:00:00+00:00,ETH-1NOV20-380-C,380,C,2020-11-01 08:00:00+00:00,32.8858,0.782669,380.663,387.311,1.74661,0.4842,0.5222,0.038,5.54459,7.64571,-2.10112,3.62733,1.12416,0.230392,0.145032,10.738,1.5262,0.0266185,0.142131,0.00247891
0.8282,1.0636,0.778674,5.60422,3.23494e-05,0.799834,,1.66701,2020-11-06 15:59:30.169000+00:00,2020-11-08 00:00:00+00:00,ETH-8NOV20-440-P,440,P,2020-11-08 08:00:00+00:00,32.0083,0.799834,436.36,436.482,0.0280304,0.8282,0.8498,0.0216,12.1816,6.46601,5.71556,-6.94127,1.67217,0.261853,0.165592,12.2602,-1.22571,-3.32533,-0.0999752,-0.27123
0.7674,0.686838,1.11729,3.78339,0.000245439,0.777859,,1.71411,2020-12-04 14:51:41.237000+00:00,2020-12-06 00:00:00+00:00,ETH-6DEC20-590-P,590,P,2020-12-06 08:00:00+00:00,33.1385,0.777859,594.122,601.652,1.26744,0.7674,0.8207,0.0533,10.8887,1.81237,9.0763,-8.35037,1.82866,0.358732,0.224167,16.597,0.725927,-1.68564,0.0437385,-0.101563
0.8644,0.986776,0.875984,0.101586,0.000309809,0.771419,,1.72842,2020-12-18 14:31:04.909000+00:00,2020-12-20 00:00:00+00:00,ETH-20DEC20-640-C,640,C,2020-12-20 08:00:00+00:00,33.482,0.771419,635.342,645.897,1.66134,0.8644,0.8803,0.0159,13.3639,10.1737,3.1902,7.94023,1.56866,0.384372,0.241673,17.8932,11.1304,8.93573,0.622049,0.499393
1.3607,0.797808,1.70555,11.5634,0.00042384,0.796458,,1.67408,2021-01-22 15:49:19.545000+00:00,2021-01-24 00:00:00+00:00,ETH-24JAN21-1220-C,1220,C,2021-01-24 08:00:00+00:00,32.1779,0.796458,1223.29,1228.34,0.412869,1.3607,0.9976,-0.3631,48.6434,19.2661,29.3773,-15.5552,3.92375,0.735488,0.465796,34.4869,13.8222,8.69712,0.400794,0.252186
1.1222,0.996091,1.1266,9.64592,0.000536642,0.799225,,1.66828,2021-02-05 15:57:40.403000+00:00,2021-02-07 00:00:00+00:00,ETH-7FEB21-1740-C,1740,C,2021-02-07 08:00:00+00:00,32.0388,0.799225,1742.09,1691.9,-2.88083,1.1222,1.0291,-0.0931,56.2771,5.34507,50.932,-42.4786,5.1325,1.0302,0.664267,49.1814,8.45347,1.62651,0.171883,0.0330715
0.987,1.13168,0.872156,0.141225,0.000723444,0.79893,,1.6689,2021-02-19 15:56:47.182000+00:00,2021-02-21 00:00:00+00:00,ETH-21FEB21-1980-C,1980,C,2021-02-21 08:00:00+00:00,32.0536,0.79893,1940.32,1926.57,-0.708665,0.987,1.262,0.275,37.123,10.3333,26.7897,-32.8248,6.79971,1.16007,0.717369,53.1131,-6.03506,-14.7122,-0.113627,-0.276998
0.7848,1.05586,0.743277,5.72194,0.000617884,0.789914,,1.68795,2021-04-02 15:29:21.248000+00:00,2021-04-04 00:00:00+00:00,ETH-4APR21-2060-C,2060,C,2021-04-04 08:00:00+00:00,32.5108,0.789914,2075.13,2011.04,-3.0885,0.7848,1.0992,0.3144,53.8323,9.27028,44.562,-62.7398,9.13052,1.22585,0.782449,57.9315,-18.1778,-29.3166,-0.31378,-0.506056
0.946,0.599996,1.57668,2.58896,0.000309864,0.794869,,1.67743,2021-04-23 15:44:30.428000+00:00,2021-04-25 00:00:00+00:00,ETH-25APR21-2380-C,2380,C,2021-04-25 08:00:00+00:00,32.2582,0.794869,2317.76,2235.15,-3.56438,0.946,1.1612,0.2152,36.5366,1.18649,35.3501,-50.9481,7.47377,0.843641,0.829061,61.3826,-15.598,-24.7444,-0.254111,-0.403118
1.0236,0.843821,1.21305,1.69495,5.926e-05,0.79471,,1.67776,2021-06-11 15:44:01.499000+00:00,2021-06-13 00:00:00+00:00,ETH-13JUN21-2450-C,2450,C,2021-06-13 08:00:00+00:00,32.2663,0.79471,2421.74,2371.02,-2.09451,1.0236,1.0523,0.0287,57.2517,6.02372,51.2279,-45.9654,7.28361,1.43783,0.917772,67.9506,5.2625,-4.3767,0.0774461,-0.0644101
1.2311,0.803173,1.5328,8.4283,0.000201324,0.795701,,1.67567,2021-06-25 15:47:01.934000+00:00,2021-06-27 00:00:00+00:00,ETH-27JUN21-1800-P,1800,P,2021-06-27 08:00:00+00:00,32.2161,0.795701,1838.37,1813.3,-1.36348,1.2311,1.202,-0.0291,45.9577,20.0646,25.8931,-24.4905,6.782,1.0955,0.674026,49.9039,1.40258,-7.14895,0.0281055,-0.143254
1.0741,1.05121,1.02177,0.090167,0.000186259,0.788594,,1.69077,2021-07-02 15:25:17.265000+00:00,2021-07-04 00:00:00+00:00,ETH-4JUL21-2150-P,2150,P,2021-07-04 08:00:00+00:00,32.5785,0.788594,2109.45,2217.7,5.13202,1.0741,0.9057,-0.1684,86.9503,3.84199,83.1083,-68.4713,5.26544,1.11308,0.787638,58.3156,14.637,7.47085,0.250996,0.128111
0.8926,0.933178,0.956516,2.96309,0.000168584,0.786686,,1.69487,2021-07-09 15:19:22.986000+00:00,2021-07-11 00:00:00+00:00,ETH-11JUL21-2150-C,2150,C,2021-07-11 08:00:00+00:00,32.6769,0.786686,2174.85,2120.84,-2.4833,0.8926,0.9214,0.0288,67.8841,11.9359,55.9482,-49.5954,6.60621,1.2887,0.811856,60.1087,6.35277,-2.354,0.105688,-0.0391623
1.0018,1.09038,0.918763,5.60752,1.67876e-05,0.79955,-1.695,1.66761,2021-08-13 15:58:38.906000+00:00,2021-08-15 00:00:00+00:00,ETH-15AUG21-3300-C,3300,C,2021-08-15 08:00:00+00:00,32.0225,0.79955,3216.21,3254.53,1.19149,1.0018,0.9194,-0.0824,56.3564,18.0279,38.3285,-0.518055,8.43677,1.94122,1.16437,86.208,37.8104,26.2681,0.438595,0.304706
0.8569,1.04838,0.817359,2.57332,8.24443e-05,0.798401,-1.305,1.67,2021-08-20 15:55:11.651000+00:00,2021-08-22 00:00:00+00:00,ETH-22AUG21-3300-P,3300,P,2021-08-22 08:00:00+00:00,32.0801,0.798401,3282.09,3233.9,-1.46822,0.8569,0.8156,-0.0413,88.9988,75.4272,13.5716,12.7366,8.75309,1.9548,1.25116,92.6343,26.3082,14.3492,0.284001,0.154901
0.8322,1.13709,0.731868,4.5919,6.67872e-05,0.798402,-5.11,1.67,2021-08-27 15:55:11.742000+00:00,2021-08-29 00:00:00+00:00,ETH-29AUG21-3250-P,3250,P,2021-08-29 08:00:00+00:00,32.0801,0.798402,3240.38,3249.24,0.273298,0.8322,0.8252,-0.00700005,81.2527,32.7116,48.5411,-14.5409,7.13828,1.94689,1.23717,91.5981,34.0002,23.6779,0.371189,0.258498
0.8843,1.12765,0.784194,4.42813,0.000173869,0.799383,10.3367,1.66795,2021-09-03 15:58:08.812000+00:00,2021-09-05 00:00:00+00:00,ETH-5SEP21-4000-C,4000,C,2021-09-05 08:00:00+00:00,32.0309,0.799383,3970.76,3880.94,-2.26209,0.8843,0.8843,0,85.6897,6.79602,78.8937,-47.2287,8.94004,2.04073,1.51079,111.857,31.665,19.1735,0.283086,0.171411
0.9696,0.492194,1.96995,4.13252,0.000164927,0.797642,,1.67159,2021-09-10 15:52:54.238000+00:00,2021-09-12 00:00:00+00:00,ETH-12SEP21-3250-P,3250,P,2021-09-12 08:00:00+00:00,32.1183,0.797642,3298.82,3255.02,-1.32768,0.9696,0.9672,-0.00239998,67.441,35.4662,31.9749,-16.7631,10.4667,1.96615,1.22058,90.3704,15.2118,1.55842,0.168328,0.0172449
0.8065,0.997089,0.808854,2.95772,0.000197744,0.798122,,1.67059,2021-10-22 15:54:21.092000+00:00,2021-10-24 00:00:00+00:00,ETH-24OCT21-4000-P,4000,P,2021-10-24 08:00:00+00:00,32.0941,0.798122,3972.12,4156.85,4.65056,0.8065,0.883,0.0765,105.498,3.63928,101.859,-84.1437,10.999,1.64655,1.51022,111.814,17.7151,3.55935,0.158433,0.0318326
0.6939,1.12911,0.614553,1.32116,0.000150446,0.799034,-3.42667,1.66868,2021-11-05 15:57:05.871000+00:00,2021-11-07 00:00:00+00:00,ETH-7NOV21-4400-P,4400,P,2021-11-07 08:00:00+00:00,32.0484,0.799034,4466.17,4510.4,0.9905,0.6939,0.6491,-0.0448,57.8557,4.29832,53.5574,-29.8707,10.4916,1.87714,1.61616,119.659,23.6867,9.70184,0.197952,0.0810793
0.9068,0.995307,0.911076,10.6422,2.23118e-05,0.79877,3.65667,1.66923,2021-11-26 15:56:18.220000+00:00,2021-11-28 00:00:00+00:00,ETH-28NOV21-4000-P,4000,P,2021-11-28 08:00:00+00:00,32.0616,0.79877,4076.44,4051.35,-0.615299,0.9068,0.8893,-0.0175,69.7547,22.2551,47.4996,-39.2283,10.5597,2.43834,1.47582,109.268,8.27126,-6.20257,0.0756971,-0.0567648
1.0216,1.05373,0.969507,2.96203,3.29273e-06,0.79918,,1.66838,2021-12-10 15:57:32.277000+00:00,2021-12-12 00:00:00+00:00,ETH-12DEC21-3950-P,3950,P,2021-12-12 08:00:00+00:00,32.041,0.79918,3991.66,4078,2.16305,1.0216,0.8679,-0.1537,95.0428,5.71507,89.3277,-57.5394,12.4858,1.91188,1.49954,111.024,31.7883,15.8911,0.28632,0.143133
0.6642,1.11351,0.596493,0.379124,9.86847e-05,0.796977,,1.67299,2021-12-24 15:50:53.779000+00:00,2021-12-26 00:00:00+00:00,ETH-26DEC21-4050-P,4050,P,2021-12-26 08:00:00+00:00,32.1517,0.796977,4083.98,4099.31,0.375209,0.6642,0.629,-0.0352,60.5775,12.3033,48.2743,-19.9998,10.7352,2.45499,1.52839,113.16,28.2745,13.5559,0.249864,0.119794
0.6843,1.09723,0.623661,2.05,5.22502e-05,0.78505,,1.69841,2021-12-31 15:14:17.708000+00:00,2022-01-02 00:00:00+00:00,ETH-2JAN22-3750-P,3750,P,2022-01-02 08:00:00+00:00,32.7617,0.78505,3790.83,3768.33,-0.593641,0.6843,0.4685,-0.2158,54.3367,13.3151,41.0216,-13.3785,10.7712,2.26775,1.40396,103.947,27.6432,13.2002,0.265935,0.12699
0.7652,0.911674,0.839335,7.48888,1.01191e-05,0.799332,,1.66806,2022-01-07 15:57:59.706000+00:00,2022-01-09 00:00:00+00:00,ETH-9JAN22-3150-C,3150,C,2022-01-09 08:00:00+00:00,32.0334,0.799332,3141.6,3086.33,-1.75944,0.7652,0.7064,-0.0588,63.9337,6.0188,57.9149,-60.6117,11.2405,1.69483,1.19942,88.8033,-2.69675,-16.8315,-0.0303677,-0.189537
0.6395,0.788586,0.810945,1.66461,2.86264e-05,0.788244,-2.05,1.69152,2022-02-11 15:24:12.270000+00:00,2022-02-13 00:00:00+00:00,ETH-13FEB22-3100-C,3100,C,2022-02-13 08:00:00+00:00,32.5966,0.788244,3103.76,2909.99,-6.24312,0.6395,1.1593,0.5198,57.9813,1.48142,56.4999,-58.5781,4.50072,1.11631,1.18382,87.6481,-2.07819,-8.87903,-0.0237106,-0.101303
0.7578,0.607373,1.24767,5.33616,7.38292e-06,0.798159,0.0516667,1.67051,2022-02-25 15:54:27.778000+00:00,2022-02-27 00:00:00+00:00,ETH-27FEB22-2700-P,2700,P,2022-02-27 08:00:00+00:00,32.0923,0.798159,2729.01,2767.95,1.42666,0.7578,0.8709,0.1131,44.7953,6.65693,38.1383,-51.9216,8.0895,1.64909,1.01591,75.2165,-13.7832,-24.5377,-0.183247,-0.326228
0.7787,0.819463,0.950256,5.54508,2.44462e-07,0.795608,-0.651667,1.67587,2022-03-04 15:46:45.163000+00:00,2022-03-06 00:00:00+00:00,ETH-6MAR22-2700-C,2700,C,2022-03-06 08:00:00+00:00,32.2208,0.795608,2672.94,2664.9,-0.300581,0.7787,0.5465,-0.2322,46.5917,5.39863,41.1931,-18.9795,6.50244,1.47671,1.00856,74.6726,22.2136,13.2259,0.29748,0.177118
