weekend_sat,px_open,px_close,px_high,px_low,ret_pct,range_pct,rv_vol_ann,wd_vol_ann,vol_ratio,iv_weekend,iv_weekday,iv_minus_rv,iv_wknd_ratio
2019-09-28 00:00:00+00:00,8209,8051.5,8336.5,7931,-1.91863,5.11285,0.634175,1.16878,0.542596,,0.930767,,
2019-10-05 00:00:00+00:00,8143.5,7861,8193.5,7817.5,-3.46902,4.80972,0.492033,0.558883,0.880386,,0.836076,,
2019-10-12 00:00:00+00:00,8280,8282,8465,8231.5,0.0241546,2.83666,0.340843,0.494649,0.689059,,0.667742,,
2019-10-19 00:00:00+00:00,7954.5,8239,8284,7892,3.57659,4.96706,0.39011,0.376019,1.03748,,0.581609,,
2019-10-26 00:00:00+00:00,8688,9558.5,10616,8666.5,10.0196,22.4947,2.09314,0.936739,2.2345,,0.647104,,
2019-11-02 00:00:00+00:00,9279,9208.5,9389.5,9086,-0.75978,3.3403,0.326466,0.720184,0.453309,,0.734644,,
2019-11-09 00:00:00+00:00,8750.5,9040,9097.5,8740.5,3.30838,4.08443,0.492784,0.492093,1.0014,,0.594145,,
2019-11-16 00:00:00+00:00,8466.5,8508,8607,8406,0.490167,2.39115,0.275331,0.398837,0.690334,,0.483059,,
2019-11-23 00:00:00+00:00,7272,6910.5,7342.5,6895,-4.97112,6.49021,0.689094,0.766972,0.898461,,0.478612,,
2019-11-30 00:00:00+00:00,7745.5,7402.5,7790,7266,-4.42838,7.21167,0.550185,0.881092,0.624436,,0.682902,,
2019-12-07 00:00:00+00:00,7556,7518.5,7585.5,7400.5,-0.496294,2.49983,0.314161,0.897381,0.350086,,0.58152,,
2019-12-14 00:00:00+00:00,7250,7111.5,7267.5,7017.5,-1.91034,3.56252,0.331144,0.338908,0.977091,,0.518275,,
2019-12-21 00:00:00+00:00,7186,7509.5,7515,7121,4.50181,5.53293,0.353759,0.67124,0.527023,,0.662688,,
2019-12-28 00:00:00+00:00,7236,7386.5,7503.5,7235.5,2.07988,3.70396,0.341424,0.487308,0.700633,,0.525746,,
2020-01-04 00:00:00+00:00,7337,7356,7480,7282.5,0.258961,2.71198,0.353977,0.475981,0.743679,,0.450613,,
2020-01-11 00:00:00+00:00,8167,8189,8287.5,7968.5,0.269377,4.00326,0.553699,0.674277,0.821174,,0.648354,,
2020-01-18 00:00:00+00:00,8882.5,8701.5,9191,8582.5,-2.03771,7.09001,0.781621,0.630332,1.24001,,0.614056,,
2020-01-25 00:00:00+00:00,8429.5,8603,8603,8260.5,2.05825,4.14624,0.363879,0.417391,0.871794,,0.493355,,
2020-02-01 00:00:00+00:00,9348.5,9329.5,9471,9208,-0.203241,2.85621,0.344929,0.535392,0.644254,,0.5395,,
2020-02-08 00:00:00+00:00,9817.5,10181,10181,9681.5,3.70257,5.15932,0.360753,0.470812,0.766235,0.451134,0.495553,0.0903816,0.910365
2020-02-15 00:00:00+00:00,10390.5,9929.5,10400.5,9715.5,-4.43675,7.05059,0.605365,0.599448,1.00987,0.442351,0.524695,-0.163014,0.843063
2020-02-22 00:00:00+00:00,9688.5,9970,10000,9580.5,2.90551,4.37869,0.338305,0.715661,0.472717,0.450897,0.499607,0.112592,0.902504
2020-02-29 00:00:00+00:00,8748.5,8531.5,8803,8436.5,-2.48043,4.34422,0.553728,0.671829,0.82421,0.600592,0.556689,0.0468636,1.07886
2020-03-07 00:00:00+00:00,9140,8035.5,9198,7995,-12.0842,15.0469,0.628755,0.453973,1.38501,0.407625,0.465922,-0.22113,0.874878
2020-03-14 00:00:00+00:00,5571.5,5351.5,5924.5,5069.5,-3.94867,16.8656,1.84214,4.02156,0.458066,1.92554,0.598829,0.0833988,3.21551
2020-03-21 00:00:00+00:00,6094,5823.5,6431.5,5788,-4.43879,11.1178,1.39379,1.98095,0.703593,1.60568,1.61975,0.21189,0.991309
2020-03-28 00:00:00+00:00,6240,5871,6309.5,5871,-5.91346,7.46892,0.875575,1.20863,0.724435,0.947011,1.41207,0.0714355,0.670655
2020-04-04 00:00:00+00:00,6723,6775,6900.5,6677,0.773464,3.34731,0.66573,0.958532,0.694531,0.896159,0.796532,0.230429,1.12508
2020-04-11 00:00:00+00:00,6875.5,6905,7182.5,6776,0.42906,5.99911,0.506453,0.674912,0.750399,0.769979,0.838422,0.263526,0.918366
2020-04-18 00:00:00+00:00,7049.5,7126,7280.5,7049.5,1.08518,3.27683,0.385399,0.7149,0.539095,0.595684,0.652398,0.210285,0.913068
2020-04-25 00:00:00+00:00,7486.5,7705.5,7705.5,7451.5,2.92527,3.40871,0.42836,0.573218,0.74729,0.612908,0.649294,0.184548,0.94396
2020-05-02 00:00:00+00:00,8794,8905.5,9193.5,8762.5,1.26791,4.91869,0.618048,0.838592,0.737007,0.850464,0.7407,0.232416,1.14819
2020-05-09 00:00:00+00:00,9784,8721.5,9915.5,8274.5,-10.8596,19.832,1.63102,0.683486,2.38632,0.789993,0.708111,-0.841024,1.11563
2020-05-16 00:00:00+00:00,9272.5,9682,9860.5,9236,4.41628,6.76159,0.561607,0.99143,0.566462,0.765887,0.802685,0.20428,0.954156
