weekend_sat,px_open,px_close,px_high,px_low,ret_pct,range_pct,rv_vol_ann,wd_vol_ann,vol_ratio,iv_weekend,iv_weekday,iv_minus_rv,iv_wknd_ratio
2024-07-13 00:00:00+00:00,3132.5,3246.65,3266,3115.05,3.64405,4.84583,0.358789,0.710819,0.504755,0.418587,0.651958,0.0597977,0.642045
2024-07-20 00:00:00+00:00,3510.1,3537.4,3543.25,3433.25,0.777756,3.20396,0.396509,0.566514,0.69991,0.456524,0.575791,0.0600142,0.792863
2024-07-27 00:00:00+00:00,3272,3270.2,3323,3203.15,-0.0550122,3.74163,0.472051,0.598774,0.788363,0.676054,0.657574,0.204003,1.0281
2024-08-03 00:00:00+00:00,2993.6,2687.9,3013.35,2647.5,-10.2118,13.8187,0.815785,0.586127,1.39182,0.509804,0.50041,-0.305981,1.01877
2024-08-10 00:00:00+00:00,2592.45,2555.5,2708.5,2548.9,-1.42529,6.26152,0.576468,1.77633,0.324528,0.619839,0.893012,0.0433715,0.6941
2024-08-17 00:00:00+00:00,2592.3,2611.95,2679.85,2588.9,0.758014,3.51308,0.339385,0.764289,0.444053,0.510671,0.758494,0.171286,0.67327
2024-08-24 00:00:00+00:00,2767.1,2746.9,2816.85,2735.6,-0.730006,2.9701,0.422178,0.547417,0.771218,0.479092,0.569156,0.0569136,0.841758
2024-08-31 00:00:00+00:00,2523.5,2425.05,2531.3,2405.2,-3.90133,5.24281,0.440797,0.708767,0.62192,0.496334,0.606511,0.0555374,0.818343
2024-09-07 00:00:00+00:00,2227.75,2296.4,2328.2,2222.65,3.08158,4.74884,0.496631,0.733923,0.67668,0.624649,0.659806,0.128019,0.946716
2024-09-14 00:00:00+00:00,2439.85,2315.35,2440.65,2311.05,-5.10277,5.60784,0.37887,0.555002,0.682647,0.414807,0.672954,0.0359365,0.616397
2024-09-21 00:00:00+00:00,2558.85,2581.9,2632.45,2528.4,0.900795,4.11525,0.44659,0.571243,0.781787,0.461878,0.68063,0.0152879,0.678604
2024-09-28 00:00:00+00:00,2700.45,2659.45,2703.35,2635.7,-1.51827,2.56668,0.297715,0.512997,0.580344,0.402644,0.537862,0.10493,0.748601
2024-10-05 00:00:00+00:00,2420.3,2440.6,2453.55,2390.7,0.838739,2.62894,0.292038,0.612199,0.477031,0.437289,0.578974,0.145251,0.755283
2024-10-12 00:00:00+00:00,2440.85,2468.9,2488.4,2434.65,1.14919,2.20771,0.308002,0.510623,0.603189,0.354684,0.494246,0.0466819,0.717627
2024-10-19 00:00:00+00:00,2642.15,2746.75,2753.35,2631.4,3.9589,4.63442,0.317864,0.532712,0.59669,0.360623,0.538983,0.042759,0.66908
2024-10-26 00:00:00+00:00,2429.05,2506,2522.7,2429.05,3.16791,3.85542,0.321858,0.539978,0.596058,0.384998,0.506057,0.0631396,0.760779
2024-11-02 00:00:00+00:00,2512.9,2455.35,2521.25,2412.25,-2.29018,4.5186,0.407249,0.573997,0.709498,0.401619,0.537088,-0.00563049,0.74777
2024-11-09 00:00:00+00:00,2959.2,3187.75,3246.35,2959.2,7.72337,9.70364,0.704991,0.707174,0.996912,0.514749,0.91052,-0.190242,0.565335
2024-11-16 00:00:00+00:00,3089.9,3076.65,3212.45,3042,-0.428816,5.60322,0.63165,0.994165,0.635358,0.553092,0.817765,-0.0785587,0.676346
2024-11-23 00:00:00+00:00,3325.7,3366.5,3495.35,3292.4,1.22681,6.1642,0.643575,0.721019,0.892591,0.624799,0.660907,-0.0187757,0.945367
2024-11-30 00:00:00+00:00,3595.35,3712.05,3748.15,3574.15,3.24586,4.86829,0.522868,0.734821,0.711558,0.549943,0.791283,0.0270755,0.695002
2024-12-07 00:00:00+00:00,4014.75,4009.75,4029.55,3933.7,-0.124541,2.43664,0.34165,0.739263,0.462149,0.573629,0.699528,0.231979,0.820022
2024-12-14 00:00:00+00:00,3909.05,3958.8,3965.85,3830.5,1.27269,3.53348,0.412683,0.922309,0.447446,0.531985,0.796998,0.119301,0.667485
2024-12-21 00:00:00+00:00,3468.75,3278.95,3548,3221.5,-5.47171,10.135,0.778875,1.00454,0.775354,0.803082,0.67365,0.0242073,1.19214
2024-12-28 00:00:00+00:00,3332.25,3350.5,3411.1,3318.15,0.547678,2.80126,0.369706,0.643937,0.574134,0.610601,0.664883,0.240895,0.91836
2025-01-04 00:00:00+00:00,3607.2,3636.55,3671.35,3576.05,0.81365,2.66495,0.355392,0.478494,0.74273,0.478959,0.665636,0.123567,0.719551
2025-01-11 00:00:00+00:00,3269,3266.1,3318.2,3222.2,-0.0887121,2.97933,0.330062,0.6949,0.474978,0.562705,0.593178,0.232642,0.948628
2025-01-18 00:00:00+00:00,3477.95,3211,3490.75,3134.55,-7.6755,11.3637,1.25198,0.756448,1.65508,0.529858,0.748039,-0.722124,0.70833
2025-01-25 00:00:00+00:00,3311.5,3230.85,3358.5,3230.85,-2.43545,3.95097,0.364601,0.861033,0.423446,0.469176,0.755978,0.104575,0.620622
2025-02-01 00:00:00+00:00,3291.75,2869.5,3328.05,2806.5,-12.8275,18.5836,0.777015,0.727015,1.06878,0.514562,0.69666,-0.262453,0.738613
2025-02-08 00:00:00+00:00,2620.3,2626.7,2684.1,2539.5,0.244247,5.69403,0.632445,1.52413,0.414955,0.589299,0.834231,-0.0431469,0.706397
2025-02-15 00:00:00+00:00,2727.75,2661.8,2738,2658.55,-2.41774,2.98847,0.368342,0.699405,0.526651,0.507698,0.693799,0.139356,0.731766
2025-02-22 00:00:00+00:00,2655.1,2819,2839.55,2655.1,6.17303,6.94701,0.492735,0.689306,0.714829,0.525302,0.65377,0.0325665,0.803496
2025-03-01 00:00:00+00:00,2231.5,2518.5,2538.8,2145.8,12.8613,18.3148,1.29801,1.15279,1.12597,0.861683,0.799023,-0.436325,1.07842
2025-03-08 00:00:00+00:00,2136.05,2018.75,2228.9,2003.45,-5.49144,11.2531,0.688826,1.11252,0.61916,0.804053,1.00795,0.115227,0.79771
2025-03-15 00:00:00+00:00,1912.2,1886.25,1953.25,1871.2,-1.35708,4.38489,0.430646,1.04655,0.411489,0.583582,1.03472,0.152937,0.563999
2025-03-22 00:00:00+00:00,1966,2006.05,2018.85,1966,2.03713,2.6882,0.321973,0.546312,0.589358,0.454656,0.707953,0.132683,0.642213
2025-03-29 00:00:00+00:00,1898.25,1806.25,1911.45,1774.35,-4.84657,7.72677,0.596187,0.528957,1.1271,0.556367,0.529243,-0.0398201,1.05125
2025-04-05 00:00:00+00:00,1813.3,1579.3,1825,1547.35,-12.9046,17.9436,0.701648,0.741937,0.945698,0.666695,0.735696,-0.0349533,0.90621
2025-04-12 00:00:00+00:00,1563.15,1596.75,1663.25,1546.6,2.14951,7.54235,0.773301,1.24448,0.621387,0.68165,1.08944,-0.0916512,0.62569
2025-04-19 00:00:00+00:00,1589.6,1587.35,1621.75,1568.1,-0.141545,3.42134,0.338325,0.656458,0.515379,0.423594,0.708585,0.0852688,0.597802
2025-04-26 00:00:00+00:00,1792.75,1791.55,1851.6,1784.45,-0.0669363,3.76306,0.525255,0.780342,0.673108,0.56471,0.735467,0.0394558,0.767826
2025-05-03 00:00:00+00:00,1842.15,1808.3,1848,1804.65,-1.83753,2.40213,0.344644,0.558027,0.617613,0.444337,0.618691,0.0996927,0.718189
2025-05-10 00:00:00+00:00,2353.1,2514.75,2594.85,2326.5,6.86966,11.5345,0.923799,0.904394,1.02146,0.897122,0.565985,-0.0266766,1.58506
2025-05-17 00:00:00+00:00,2528,2498.25,2581.5,2367.55,-1.17682,9.03677,0.768148,0.85963,0.89358,0.562269,0.776387,-0.205879,0.724213
2025-05-24 00:00:00+00:00,2520.35,2551.2,2574.15,2471.1,1.22404,4.17021,0.487299,0.859544,0.566927,0.653255,0.747273,0.165956,0.874184
2025-05-31 00:00:00+00:00,2528.5,2540.4,2549.45,2480.05,0.470635,2.79833,0.503796,0.613015,0.821832,0.570182,0.698035,0.0663866,0.816839
2025-06-07 00:00:00+00:00,2476.95,2511.2,2546,2462,1.38275,3.41186,0.347872,0.595812,0.583862,0.551518,0.597688,0.203646,0.922753
2025-06-14 00:00:00+00:00,2574,2547.5,2574,2493.95,-1.02953,3.20977,0.408898,0.758185,0.539312,0.701637,0.795653,0.292739,0.881838
2025-06-21 00:00:00+00:00,2402.55,2228.65,2446.2,2130.2,-7.23814,14.8343,1.19714,0.661563,1.80957,0.571571,0.767175,-0.625572,0.745033
2025-06-28 00:00:00+00:00,2422.25,2501.4,2518.35,2410.55,3.26762,4.47201,0.329277,0.705137,0.466968,0.468291,0.687418,0.139015,0.681232
2025-07-05 00:00:00+00:00,2512.35,2571.8,2600.25,2489.3,2.36631,4.45708,0.347376,0.50353,0.689882,0.411327,0.493104,0.0639505,0.834158
2025-07-12 00:00:00+00:00,2961.95,2973.8,3021,2909.55,0.400074,3.83049,0.418903,0.625436,0.669777,0.59799,0.537124,0.179088,1.11332
2025-07-19 00:00:00+00:00,3549.5,3759.55,3817.85,3512.75,5.91773,8.6855,0.576058,0.77116,0.747002,0.63917,0.692831,0.0631121,0.922548
2025-07-26 00:00:00+00:00,3721.8,3875,3876.65,3703.8,4.11629,4.66683,0.461452,0.740894,0.622831,0.556332,0.670398,0.0948798,0.829852
