fri,entry_ts,instrument,cp,strike,expiry,T_days,wknd_frac,abs_delta,iv_in,iv_out,iv_change,index_move_pct,vega_usd,gamma_per_vega,theta_per_vega,volga_per_vega,vanna_per_vega,charm_per_day,vega_traded_in_window,net_per_vega,gross_per_vega
2024-03-15,2024-03-15 12:01:31.426000+00:00,BTC-22MAR24-68000-C,C,68000,2024-03-22 08:00:00+00:00,6.83333,0.292728,0.520713,0.7419,0.7638,0.0218999,-2.63859,3707.28,71.9971,-0.0542854,-0.00347045,0.488261,-0.00144487,125877,0.00501211,0.0327936
2024-03-15,2024-03-15 12:01:32.603000+00:00,BTC-22MAR24-69000-C,C,69000,2024-03-22 08:00:00+00:00,6.83333,0.292729,0.463073,0.7352,0.7767,0.0415,-2.61502,3696.73,72.6532,-0.0537951,0.0243641,1.92131,-0.00561766,70133.7,-0.0124873,0.0148368
2024-03-15,2024-03-15 12:02:02.754000+00:00,BTC-17MAR24-69000-C,C,69000,2024-03-17 08:00:00+00:00,1.83333,0.727837,0.382351,0.7646,0.8038,0.0392,-2.66151,1832.82,260.386,-0.208527,0.138266,6.521,-0.0367642,1832.03,0.109992,0.154385
2024-03-15,2024-03-15 11:57:46.839000+00:00,BTC-17MAR24-68000-P,P,68000,2024-03-17 08:00:00+00:00,1.83333,0.726662,0.503194,0.7643,0.8055,0.0412,-3.1709,1918.9,260.488,-0.208445,0.00065376,1.1483,-0.00676736,91227.9,-0.15768,-0.10083
2024-03-15,2024-03-15 11:57:44.510000+00:00,BTC-18MAR24-67500-C,C,67500,2024-03-18 08:00:00+00:00,2.83333,0.705492,0.548089,0.7472,0.7038,-0.0434,-2.79158,2368.97,172.408,-0.131859,0.00889859,-0.835736,0.0038452,11848.3,0.0592551,0.103607
2024-03-15,2024-03-15 12:02:21.795000+00:00,BTC-22MAR24-70000-C,C,70000,2024-03-22 08:00:00+00:00,6.83333,0.292753,0.410508,0.7325,0.7827,0.0502,-3.1161,3622.77,72.921,-0.0535976,0.100802,3.25691,-0.00928795,39670.3,0.0116366,0.0387097
2024-03-15,2024-03-15 12:03:56.198000+00:00,BTC-22MAR24-71000-C,C,71000,2024-03-22 08:00:00+00:00,6.83333,0.2928,0.356029,0.7364,0.7862,0.0498,-2.7404,3470.72,72.5348,-0.0538829,0.235388,4.66219,-0.0128102,3469.91,-0.00799176,0.019196
2024-03-15,2024-03-15 12:04:40.916000+00:00,BTC-22MAR24-70000-P,P,70000,2024-03-22 08:00:00+00:00,6.83333,0.292822,0.590367,0.7472,0.7651,0.0179,-3.55756,3617.74,71.4864,-0.0546732,0.101075,3.23413,-0.00940336,21574.5,-0.135828,-0.106789
2024-03-15,2024-03-15 12:05:01.308000+00:00,BTC-17MAR24-67500-C,C,67500,2024-03-17 08:00:00+00:00,1.83333,0.728659,0.540624,0.7783,0.6965,-0.0818,-3.56673,1906.39,255.802,-0.212264,0.00613128,-0.848479,0.00506575,15187.7,0.111669,0.161229
2024-03-15,2024-03-15 12:07:12.742000+00:00,BTC-17MAR24-67500-P,P,67500,2024-03-17 08:00:00+00:00,1.83333,0.729265,0.477612,0.7917,0.6924,-0.0993,-3.33754,1908.48,251.473,-0.215918,2.6683e-06,-0.000670555,4.08718e-06,5721.02,-0.240065,-0.184001
2024-03-15,2024-03-15 11:40:36.638000+00:00,BTC-17MAR24-66500-C,C,66500,2024-03-17 08:00:00+00:00,1.83333,0.72197,0.625444,0.7798,0.684,-0.0958,-2.95793,1815.09,255.31,-0.212673,0.109221,-4.80428,0.0274397,79451.8,0.145499,0.205459
2024-03-15,2024-03-15 12:21:29.130000+00:00,BTC-18MAR24-69000-C,C,69000,2024-03-18 08:00:00+00:00,2.83333,0.709619,0.395357,0.7374,0.7215,-0.0159,-2.84163,2297.14,174.7,-0.130129,0.118189,5.07139,-0.0223986,2290.56,0.0386038,0.08023
2024-03-15,2024-03-15 12:22:23.184000+00:00,BTC-18MAR24-68500-C,C,68500,2024-03-18 08:00:00+00:00,2.83333,0.709777,0.438823,0.7393,0.7548,0.0155,-2.86382,2350.91,174.251,-0.130465,0.0453215,3.35435,-0.0152022,4617.98,0.0285355,0.0700727
2024-03-15,2024-03-15 11:34:25.149000+00:00,BTC-18MAR24-67000-C,C,67000,2024-03-18 08:00:00+00:00,2.83333,0.701484,0.536797,0.7414,0.6768,-0.0646,-2.80172,2354.11,173.757,-0.130835,0.00338319,-0.415343,0.0019019,4728.09,0.0543333,0.0986395
2024-03-15,2024-03-15 12:27:33.358000+00:00,BTC-17MAR24-66500-P,P,66500,2024-03-17 08:00:00+00:00,1.83333,0.734944,0.351432,0.7932,0.5394,-0.2538,-2.39827,1784.33,250.997,-0.216327,0.154899,-5.75534,0.032753,3545.23,0.29034,0.342938
2024-03-15,2024-03-15 11:27:39.164000+00:00,BTC-18MAR24-65500-P,P,65500,2024-03-18 08:00:00+00:00,2.83333,0.70033,0.354653,0.7886,0.7006,-0.088,-2.58571,2197.95,163.357,-0.139165,0.144411,-4.38268,0.0199899,8830.56,-0.211541,-0.167569
2024-03-15,2024-03-15 12:33:46.831000+00:00,BTC-17MAR24-68500-P,P,68500,2024-03-17 08:00:00+00:00,1.83333,0.736699,0.543463,0.7809,0.9157,0.1348,-3.612,1911.06,254.951,-0.212973,0.0226279,2.95336,-0.0176802,1898.57,-0.177514,-0.121048
2024-03-15,2024-03-15 11:25:03.581000+00:00,BTC-18MAR24-68000-C,C,68000,2024-03-18 08:00:00+00:00,2.83333,0.699889,0.420353,0.7426,0.715,-0.0276,-2.38521,2306.09,173.476,-0.131047,0.0728271,4.0894,-0.0184556,2316.48,-0.0135662,0.0316435
2024-03-15,2024-03-15 12:41:34.232000+00:00,BTC-22MAR24-69000-P,P,69000,2024-03-22 08:00:00+00:00,6.83333,0.293925,0.537174,0.7372,0.7532,0.016,-2.73729,3696.37,72.4561,-0.0539415,0.0244202,1.92105,-0.00563207,33134.3,-0.0696535,-0.0402871
2024-03-22,2024-03-22 11:58:50.522000+00:00,BTC-29MAR24-64000-P,P,64000,2024-03-29 08:00:00+00:00,6.83333,0.292648,0.455431,0.6686,0.7113,0.0427,-0.445145,3492.76,79.8903,-0.048922,0.00342741,-0.223752,0.000593785,41738.5,-0.0392576,-0.0129421
2024-03-22,2024-03-22 11:58:31.245000+00:00,BTC-24MAR24-64000-C,C,64000,2024-03-24 08:00:00+00:00,1.83333,0.726865,0.555896,0.6017,0.4135,-0.1882,-0.506072,1800.86,330.881,-0.1641,0.022889,-2.29706,0.0105529,1801.37,0.306956,0.359752
2024-03-22,2024-03-22 11:58:28.486000+00:00,BTC-24MAR24-64000-P,P,64000,2024-03-24 08:00:00+00:00,1.83333,0.726853,0.44801,0.6127,0.449,-0.1637,-0.468379,1802.64,324.94,-0.1671,0.0186232,-2.01026,0.0094168,3584.52,0.167341,0.218236
2024-03-22,2024-03-22 11:55:00.974000+00:00,BTC-24MAR24-64500-C,C,64500,2024-03-24 08:00:00+00:00,1.83333,0.725902,0.472593,0.6149,0.4425,-0.1724,-0.357515,1812.17,323.778,-0.1677,0.0125915,2.58011,-0.0122047,3631.88,0.260474,0.312404
2024-03-22,2024-03-22 12:05:43.639000+00:00,BTC-24MAR24-65000-C,C,65000,2024-03-24 08:00:00+00:00,1.83333,0.728854,0.421174,0.5885,0.4593,-0.1292,-0.570758,1785.48,338.302,-0.1605,0.0811192,5.76239,-0.0256386,3588.62,0.179808,0.2236
2024-03-22,2024-03-22 12:07:23.810000+00:00,BTC-24MAR24-64500-P,P,64500,2024-03-24 08:00:00+00:00,1.83333,0.729316,0.497244,0.5908,0.489,-0.1018,-0.673804,1822.55,336.985,-0.161127,-0.000411185,0.833821,-0.00379853,9123.3,0.182171,0.231904
2024-03-22,2024-03-22 11:50:16.382000+00:00,BTC-25MAR24-64000-P,P,64000,2024-03-25 08:00:00+00:00,2.83333,0.704203,0.427397,0.6058,0.5114,-0.0944,-0.35984,2230.67,212.65,-0.106906,0.0392392,-2.43159,0.00898503,8903.18,0.100119,0.140047
2024-03-22,2024-03-22 12:11:49.792000+00:00,BTC-25MAR24-65000-P,P,65000,2024-03-25 08:00:00+00:00,2.83333,0.707935,0.546855,0.5868,0.5084,-0.0784,-0.204469,2252.22,219.536,-0.103553,0.0338676,3.27221,-0.0118282,2248.89,0.177017,0.217806
2024-03-22,2024-03-22 11:35:36.825000+00:00,BTC-29MAR24-64000-C,C,64000,2024-03-29 08:00:00+00:00,6.83333,0.291959,0.584511,0.6669,0.7072,0.0403,-1.33145,3467.44,80.0939,-0.0487976,0.0391864,-1.34081,0.00349091,10429,0.0419632,0.0700453
2024-03-22,2024-03-22 12:33:19.952000+00:00,BTC-25MAR24-65000-C,C,65000,2024-03-25 08:00:00+00:00,2.83333,0.711697,0.449869,0.588,0.5175,-0.0705,-0.391099,2249.14,219.088,-0.103765,0.037723,3.41799,-0.0123687,2239.73,0.075006,0.116774
2024-03-22,2024-03-22 12:44:35.601000+00:00,BTC-25MAR24-64500-P,P,64500,2024-03-25 08:00:00+00:00,2.83333,0.713683,0.477768,0.5793,0.5196,-0.0597,-0.750666,2267.08,222.378,-0.102229,0.00045132,-0.0919152,0.000329763,2254.66,0.00445667,0.0478613
2024-03-29,2024-03-29 12:01:03.834000+00:00,BTC-5APR24-72000-C,C,72000,2024-04-05 08:00:00+00:00,6.83333,0.292715,0.417736,0.5924,0.62,0.0276,-0.796521,3769.73,90.1665,-0.0433463,0.101217,3.56209,-0.00824844,18885.7,0.00264131,0.0278641
2024-03-29,2024-03-29 11:55:53.028000+00:00,BTC-1APR24-70500-C,C,70500,2024-04-01 08:00:00+00:00,2.83333,0.705171,0.481474,0.4468,0.3741,-0.0727,-0.571089,2468.88,288.325,-0.0788471,0.00893578,2.18119,-0.00603841,9895.29,0.0896415,0.128427
2024-03-29,2024-03-29 12:04:12.422000+00:00,BTC-1APR24-69500-P,P,69500,2024-04-01 08:00:00+00:00,2.83333,0.706611,0.358225,0.435,0.3768,-0.0582,-0.882059,2317.4,296.146,-0.0767647,0.270999,-8.47248,0.0214025,16552.4,0.10632,0.144715
2024-03-29,2024-03-29 12:08:33.982000+00:00,BTC-31MAR24-70500-C,C,70500,2024-03-31 08:00:00+00:00,1.83333,0.72964,0.442332,0.4353,0.2744,-0.1609,-0.712765,1962.8,457.365,-0.118718,0.0584106,5.69278,-0.0189093,1959.53,0.219057,0.255841
2024-03-29,2024-03-29 11:37:49.640000+00:00,BTC-5APR24-73000-C,C,73000,2024-04-05 08:00:00+00:00,6.83333,0.292025,0.355644,0.5866,0.6251,0.0385,-0.985767,3599.61,91.058,-0.042922,0.284891,5.61778,-0.0122884,3604.34,0.017561,0.0425735
2024-03-29,2024-03-29 12:29:28.197000+00:00,BTC-31MAR24-70000-C,C,70000,2024-03-31 08:00:00+00:00,1.83333,0.735483,0.532925,0.4591,0.2205,-0.2386,-0.486067,1976.71,433.655,-0.125209,0.00893314,-1.53074,0.00540068,1965.6,0.281886,0.325097
2024-03-29,2024-03-29 11:23:57.714000+00:00,BTC-5APR24-70000-C,C,70000,2024-04-05 08:00:00+00:00,6.83333,0.291615,0.560209,0.5921,0.6088,0.0167,-0.868429,3811.49,90.2122,-0.0433244,0.0180825,-0.871592,0.00203767,22916.3,0.0217701,0.0478179
2024-03-29,2024-03-29 11:23:57.213000+00:00,BTC-1APR24-70000-C,C,70000,2024-04-01 08:00:00+00:00,2.83333,0.699701,0.564517,0.4575,0.3749,-0.0826,-0.582016,2441.99,281.581,-0.0807353,0.0436947,-3.04311,0.00852169,17191.9,0.10043,0.138749
2024-04-05,2024-04-05 12:04:02.682000+00:00,BTC-8APR24-65500-P,P,65500,2024-04-08 08:00:00+00:00,2.83333,0.706583,0.381433,0.5409,0.5237,-0.0172,4.66989,2229.21,238.165,-0.0954529,0.141589,-5.32852,0.0170827,11175,-0.0196316,0.0129797
2024-04-05,2024-04-05 11:53:05.193000+00:00,BTC-12APR24-68000-C,C,68000,2024-04-12 08:00:00+00:00,6.83333,0.292477,0.429836,0.6234,0.6244,0.000999985,3.38692,3586.43,85.6828,-0.0456146,0.0743912,3.07372,-0.0075345,3587.75,0.0250682,0.0519641
2024-04-05,2024-04-05 12:09:30.906000+00:00,BTC-7APR24-66500-P,P,66500,2024-04-07 08:00:00+00:00,1.83333,0.729903,0.461177,0.5266,0.6111,0.0845,3.67021,1876.82,378.069,-0.143618,0.0111003,-1.60872,0.00650152,16919.2,0.00972495,0.0499376
2024-04-05,2024-04-05 11:48:03.809000+00:00,BTC-12APR24-67000-P,P,67000,2024-04-12 08:00:00+00:00,6.83333,0.292328,0.497927,0.6263,0.6158,-0.0105,3.759,3645.41,85.286,-0.0458268,-0.000662116,0.939921,-0.00235118,7283.58,0.0403418,0.0676371
2024-04-05,2024-04-05 11:48:01.375000+00:00,BTC-12APR24-66000-P,P,66000,2024-04-12 08:00:00+00:00,6.83333,0.292327,0.427299,0.626,0.6247,-0.00129997,3.57622,3585.53,85.3269,-0.0458049,0.0285983,-1.14018,0.0028033,46577.1,0.0171877,0.044015
2024-04-05,2024-04-05 11:36:31.229000+00:00,BTC-8APR24-66500-P,P,66500,2024-04-08 08:00:00+00:00,2.83333,0.701843,0.47301,0.5108,0.4795,-0.0313,3.54033,2336.8,252.2,-0.0901412,0.00302044,-0.50586,0.00159908,4686.87,0.061238,0.0972071
2024-04-05,2024-04-05 11:22:14.229000+00:00,BTC-7APR24-67000-P,P,67000,2024-04-07 08:00:00+00:00,1.83333,0.717016,0.499279,0.5179,0.5567,0.0388,3.31078,1893.18,384.42,-0.141245,-0.000105752,0.957544,-0.00382399,1906.67,0.0779935,0.117423
2024-04-12,2024-04-12 11:56:10.344000+00:00,BTC-19APR24-70000-C,C,70000,2024-04-19 08:00:00+00:00,6.83333,0.292569,0.587012,0.5703,0.7982,0.2279,-8.96889,3782.75,93.6606,-0.0417293,0.0546983,-1.81799,0.00404215,15168.5,-0.262285,-0.232034
2024-04-12,2024-04-12 11:49:50.789000+00:00,BTC-19APR24-73000-C,C,73000,2024-04-19 08:00:00+00:00,6.83333,0.292381,0.36769,0.5564,0.8353,0.2789,-8.85759,3657.01,96.0004,-0.0407122,0.251834,5.44229,-0.0114222,25552.5,-0.177545,-0.150497
2024-04-12,2024-04-12 11:49:49.843000+00:00,BTC-19APR24-72000-C,C,72000,2024-04-19 08:00:00+00:00,6.83333,0.292381,0.437863,0.5575,0.822,0.2645,-9.33805,3825.12,95.811,-0.0407927,0.065353,3.05177,-0.00671266,34267.7,-0.18077,-0.153292
2024-04-12,2024-04-12 11:48:56.220000+00:00,BTC-19APR24-71000-C,C,71000,2024-04-19 08:00:00+00:00,6.83333,0.292354,0.508566,0.5528,0.8046,0.2518,-9.73822,3869.91,96.6256,-0.0404488,-0.00210218,0.716508,-0.00158164,23239,-0.190802,-0.16231
2024-04-12,2024-04-12 11:47:51.137000+00:00,BTC-19APR24-70000-P,P,70000,2024-04-19 08:00:00+00:00,6.83333,0.292322,0.416217,0.5715,0.5966,0.0251,-10.0138,3787.13,93.4639,-0.0418171,0.0494307,-1.7068,0.00380968,56915.7,-0.214877,-0.186384
2024-04-12,2024-04-12 11:22:17.729000+00:00,BTC-19APR24-69000-C,C,69000,2024-04-19 08:00:00+00:00,6.83333,0.291566,0.643947,0.6053,0.7824,0.1771,-9.07274,3614.71,88.2449,-0.0442902,0.175085,-3.46236,0.0078181,3622.36,-0.217379,-0.185532
2024-04-19,2024-04-19 12:02:30.742000+00:00,BTC-21APR24-64000-P,P,64000,2024-04-21 08:00:00+00:00,1.83333,0.727965,0.35692,0.6596,0.4521,-0.2075,-0.0684014,1719.32,301.836,-0.179891,0.177722,-6.84118,0.0325348,5194.09,0.339921,0.380086
2024-04-19,2024-04-19 11:52:40.865000+00:00,BTC-21APR24-65500-C,C,65500,2024-04-21 08:00:00+00:00,1.83333,0.725262,0.440466,0.639,0.4052,-0.2338,-0.10345,1816.94,311.566,-0.174273,0.045873,4.31346,-0.021016,16509.4,0.312982,0.355195
2024-04-19,2024-04-19 11:51:07.444000+00:00,BTC-21APR24-65000-C,C,65000,2024-04-21 08:00:00+00:00,1.83333,0.724836,0.500867,0.6305,0.3867,-0.2438,-0.054025,1836.13,315.767,-0.171955,-0.000141906,0.95298,-0.0046332,5474.48,0.330191,0.376541
2024-04-19,2024-04-19 12:09:36.967000+00:00,BTC-22APR24-65500-C,C,65500,2024-04-22 08:00:00+00:00,2.83333,0.70755,0.468147,0.6093,0.5295,-0.0798,-0.275746,2281.85,211.429,-0.107524,0.0174718,2.48596,-0.00936545,2279.13,0.18736,0.224235
2024-04-19,2024-04-19 12:09:37.519000+00:00,BTC-22APR24-64500-P,P,64500,2024-04-22 08:00:00+00:00,2.83333,0.707552,0.430526,0.652,0.5337,-0.1183,-0.205007,2251.52,197.582,-0.115059,0.0315062,-2.04461,0.00814332,6790.31,0.192546,0.229571
2024-04-19,2024-04-19 12:09:37.524000+00:00,BTC-22APR24-65000-P,P,65000,2024-04-22 08:00:00+00:00,2.83333,0.707552,0.48389,0.6497,0.5304,-0.1193,-0.292491,2284.36,198.282,-0.114653,-0.00104687,0.294025,-0.00118393,20579,0.172632,0.210013
2024-04-19,2024-04-19 12:09:38.365000+00:00,BTC-22APR24-64000-P,P,64000,2024-04-22 08:00:00+00:00,2.83333,0.707554,0.385697,0.6572,0.5597,-0.0975,-0.0419934,2189.61,196.019,-0.115976,0.102637,-4.01318,0.0156846,25938.1,0.200462,0.237359
2024-04-19,2024-04-19 11:44:20.439000+00:00,BTC-21APR24-64500-P,P,64500,2024-04-21 08:00:00+00:00,1.83333,0.722984,0.38174,0.6728,0.3912,-0.2816,-0.604024,1765.78,295.914,-0.183491,0.113877,-5.32647,0.0264045,1771.41,0.38206,0.428672
2024-04-19,2024-04-19 12:18:00.605000+00:00,BTC-26APR24-68000-C,C,68000,2024-04-26 08:00:00+00:00,6.83333,0.29322,0.350625,0.6971,0.6969,-0.000199966,-0.389911,3310.2,76.6241,-0.0510073,0.263072,5.01748,-0.0129811,13296.1,-0.00372603,0.0223583
2024-04-19,2024-04-19 12:20:40.229000+00:00,BTC-21APR24-66500-C,C,66500,2024-04-21 08:00:00+00:00,1.83333,0.733012,0.37133,0.6504,0.5261,-0.1243,-0.8007,1753.88,306.105,-0.177382,0.187435,8.09111,-0.0384682,5192.73,0.117745,0.155082
2024-04-19,2024-04-19 12:40:56.441000+00:00,BTC-21APR24-66000-C,C,66000,2024-04-21 08:00:00+00:00,1.83333,0.738729,0.408692,0.6437,0.4503,-0.1934,-0.503071,1797.13,309.291,-0.175555,0.0975104,6.01445,-0.0290823,5369.48,0.187593,0.226635
2024-04-26,2024-04-26 12:01:10.718000+00:00,BTC-29APR24-64500-C,C,64500,2024-04-29 08:00:00+00:00,2.83333,0.706086,0.451957,0.3889,0.365,-0.0239,-1.09053,2240.05,331.251,-0.0686294,0.0480915,4.52248,-0.0108302,6742.09,-0.0110814,0.0280502
2024-04-26,2024-04-26 11:57:28.243000+00:00,BTC-3MAY24-65000-C,C,65000,2024-05-03 08:00:00+00:00,6.83333,0.292608,0.445882,0.4723,0.5184,0.0461,-1.25386,3477.32,113.095,-0.0345585,0.0578391,3.10601,-0.00580519,10423.3,-0.0263152,-0.000279312
2024-04-26,2024-04-26 12:02:43.259000+00:00,BTC-29APR24-65000-C,C,65000,2024-04-29 08:00:00+00:00,2.83333,0.706353,0.363926,0.3692,0.405,0.0358,-0.983273,2125.23,348.926,-0.0651529,0.358397,11.6939,-0.0252076,19393.3,-0.0549512,-0.0163585
2024-04-26,2024-04-26 12:04:29.767000+00:00,BTC-29APR24-64500-P,P,64500,2024-04-29 08:00:00+00:00,2.83333,0.706661,0.523378,0.391,0.3769,-0.0141,-1.38802,2257.32,329.472,-0.069,0.0139383,2.70052,-0.00653827,2256.07,0.000297621,0.0399196
2024-04-26,2024-04-26 12:43:23.514000+00:00,BTC-28APR24-64500-P,P,64500,2024-04-28 08:00:00+00:00,1.83333,0.739426,0.52234,0.3772,0.2812,-0.096,-1.4779,1817.53,527.813,-0.102873,0.0120431,3.07031,-0.00891664,5407.75,-0.0467003,0.00229006
2024-05-03,2024-05-03 12:01:12.960000+00:00,BTC-10MAY24-61000-C,C,61000,2024-05-10 08:00:00+00:00,6.83333,0.292719,0.354533,0.4835,0.5179,0.0344,7.93975,3023.54,110.475,-0.035378,0.338929,6.63948,-0.0119598,224567,-0.137897,-0.108344
2024-05-03,2024-05-03 12:01:25.529000+00:00,BTC-10MAY24-60000-P,P,60000,2024-05-10 08:00:00+00:00,6.83333,0.292725,0.553511,0.4945,0.5274,0.0329,8.03407,3208.89,108.017,-0.0361829,0.0550012,2.98819,-0.00584874,39096.9,-0.152701,-0.122682
2024-05-03,2024-05-03 12:02:50.434000+00:00,BTC-10MAY24-59000-P,P,59000,2024-05-10 08:00:00+00:00,6.83333,0.292767,0.460536,0.5009,0.5512,0.0503,7.94934,3219.06,106.637,-0.0366512,0.00604142,-0.445643,0.000887204,31493.3,-0.144141,-0.115694
2024-05-03,2024-05-03 12:06:40.595000+00:00,BTC-6MAY24-59500-P,P,59500,2024-05-06 08:00:00+00:00,2.83333,0.707039,0.553893,0.4089,0.554,0.1451,7.99677,2060.87,315.049,-0.0721588,0.0567376,4.75736,-0.0119561,2059.15,-0.338451,-0.304019
2024-05-03,2024-05-03 12:08:51.064000+00:00,BTC-10MAY24-58000-P,P,58000,2024-05-10 08:00:00+00:00,6.83333,0.292946,0.363121,0.5036,0.579,0.0754,8.00081,3043.34,106.066,-0.0368488,0.195362,-4.07943,0.00771795,36587.4,-0.150791,-0.122706
2024-05-10,2024-05-10 11:58:24.536000+00:00,BTC-13MAY24-63500-C,C,63500,2024-05-13 08:00:00+00:00,2.83333,0.705607,0.463206,0.3684,0.4609,0.0925,-3.87206,2214.63,349.684,-0.0650118,0.0313074,3.8463,-0.00875173,2215.07,-0.247474,-0.213699
2024-05-10,2024-05-10 11:55:57.800000+00:00,BTC-17MAY24-64000-C,C,64000,2024-05-17 08:00:00+00:00,6.83333,0.292563,0.440004,0.4503,0.4699,0.0196,-3.87308,3415.42,118.62,-0.0329488,0.0712983,3.45083,-0.00613609,78349.6,-0.0908981,-0.063757
2024-05-17,2024-05-17 12:04:47.588000+00:00,BTC-19MAY24-67000-C,C,67000,2024-05-19 08:00:00+00:00,1.83333,0.728596,0.367441,0.4242,0.2219,-0.2023,1.05696,1770.08,469.333,-0.115691,0.293776,12.2528,-0.0378501,3550.35,0.246827,0.294143
2024-05-17,2024-05-17 12:04:53.080000+00:00,BTC-24MAY24-65000-P,P,65000,2024-05-24 08:00:00+00:00,6.83333,0.292828,0.35206,0.4364,0.4426,0.00619999,1.01768,3371.02,122.398,-0.0319317,0.278392,-5.35873,0.00869079,43874.9,-0.00462152,0.0213836
2024-05-17,2024-05-17 12:08:24.545000+00:00,BTC-19MAY24-66500-P,P,66500,2024-05-19 08:00:00+00:00,1.83333,0.729597,0.542268,0.414,0.2281,-0.1859,1.09042,1863.08,480.896,-0.112909,0.0346138,4.61043,-0.0146359,1860.07,0.163079,0.205745
2024-05-17,2024-05-17 11:43:30.989000+00:00,BTC-20MAY24-67000-C,C,67000,2024-05-20 08:00:00+00:00,2.83333,0.703042,0.400521,0.4027,0.3449,-0.0578,0.876723,2259.27,319.899,-0.0710647,0.180676,8.11894,-0.0196432,9049.01,0.111693,0.149525
2024-05-17,2024-05-17 11:40:04.262000+00:00,BTC-19MAY24-66000-P,P,66000,2024-05-19 08:00:00+00:00,1.83333,0.721824,0.416445,0.3901,0.2913,-0.0988,0.869734,1834.73,510.359,-0.106391,0.0998702,-6.65679,0.0195805,3655.33,0.0723656,0.109454
2024-05-17,2024-05-17 11:30:38.519000+00:00,BTC-19MAY24-66500-C,C,66500,2024-05-19 08:00:00+00:00,1.83333,0.719274,0.469163,0.4138,0.2748,-0.139,0.920756,1869.42,481.128,-0.112855,0.0202155,3.65852,-0.0116383,1879.87,0.16297,0.212407
2024-05-17,2024-05-17 11:26:19.864000+00:00,BTC-24MAY24-68000-C,C,68000,2024-05-24 08:00:00+00:00,6.83333,0.291685,0.368687,0.4585,0.4435,-0.015,0.91762,3428.17,116.499,-0.0335488,0.292223,6.35607,-0.0110009,44596.4,0.0236863,0.0501369
2024-05-24,2024-05-24 12:01:33.973000+00:00,BTC-31MAY24-69000-C,C,69000,2024-05-31 08:00:00+00:00,6.83333,0.29273,0.366574,0.4425,0.427,-0.0155,2.88453,3474.82,120.711,-0.032378,0.309285,6.63059,-0.0110572,94528.3,0.00670156,0.0338116
2024-05-24,2024-05-24 12:05:18.742000+00:00,BTC-31MAY24-68000-C,C,68000,2024-05-31 08:00:00+00:00,6.83333,0.292841,0.461903,0.4446,0.4263,-0.0183,2.89887,3666.7,120.141,-0.0325317,0.0336356,2.57147,-0.00454553,29352.2,-0.0103352,0.0168795
2024-05-24,2024-05-24 12:19:02.789000+00:00,BTC-31MAY24-68000-P,P,68000,2024-05-31 08:00:00+00:00,6.83333,0.293251,0.528671,0.4348,0.421,-0.0138,2.71303,3679.98,122.849,-0.0318146,0.0216823,2.20694,-0.00382277,14692.1,0.00754167,0.0351189
2024-05-24,2024-05-24 12:29:16.755000+00:00,BTC-26MAY24-67500-P,P,67500,2024-05-26 08:00:00+00:00,1.83333,0.735429,0.505881,0.3479,0.4733,0.1254,2.64393,1907.02,572.265,-0.0948818,0.00163541,1.58898,-0.00426227,1896.41,-0.046624,-0.00646546
2024-05-24,2024-05-24 11:29:12.330000+00:00,BTC-31MAY24-67000-P,P,67000,2024-05-31 08:00:00+00:00,6.83333,0.29177,0.442075,0.4426,0.4284,-0.0142,2.86623,3643.97,120.684,-0.0323854,0.028102,-1.40826,0.00246316,32773.5,-0.00603593,0.021102
2024-05-24,2024-05-24 12:33:29.997000+00:00,BTC-31MAY24-69000-P,P,69000,2024-05-31 08:00:00+00:00,6.83333,0.293683,0.631222,0.4366,0.4203,-0.0163,2.90651,3484.92,122.342,-0.0319463,0.301909,6.59805,-0.0108801,3478.2,0.0278151,0.0573586
2024-05-31,2024-05-31 12:00:03.075000+00:00,BTC-2JUN24-68500-C,C,68500,2024-06-02 08:00:00+00:00,1.83333,0.727287,0.479885,0.4043,0.254,-0.1503,-0.917444,1930.71,492.434,-0.110264,0.00986794,2.76038,-0.00859474,21234.1,0.0772388,0.115393
2024-05-31,2024-05-31 12:00:22.902000+00:00,BTC-2JUN24-69000-C,C,69000,2024-06-02 08:00:00+00:00,1.83333,0.727378,0.382243,0.4042,0.3639,-0.0403,-0.913925,1848.59,492.555,-0.110236,0.243259,11.4576,-0.034144,20680.5,0.0173601,0.0540562
2024-05-31,2024-05-31 11:59:10.548000+00:00,BTC-7JUN24-68000-C,C,68000,2024-06-07 08:00:00+00:00,6.83333,0.292658,0.566269,0.4045,0.3742,-0.0303,-0.919745,3688.82,132.051,-0.0295976,0.0460199,-2.01535,0.00321098,88271.3,0.0321558,0.0590581
2024-05-31,2024-05-31 12:02:23.282000+00:00,BTC-7JUN24-68000-P,P,68000,2024-06-07 08:00:00+00:00,6.83333,0.292754,0.432872,0.3966,0.3757,-0.0209,-0.846597,3687.46,134.681,-0.0290195,0.0489283,-2.11529,0.00330319,201332,0.0265867,0.052758
2024-05-31,2024-05-31 11:56:51.129000+00:00,BTC-2JUN24-68000-C,C,68000,2024-06-02 08:00:00+00:00,1.83333,0.726407,0.583768,0.4064,0.1858,-0.2206,-0.930224,1890.75,489.889,-0.110836,0.0952257,-6.34836,0.0194536,1891.92,0.201377,0.243233
